OBJECTID,src_boro_c,nbr_boro_c,LENGTH,NODE_COUNT
10869,4051500,4051300,0.006103513612055,0
10870,4051600,4051000,0.000000000000000,1
10871,4051600,4051200,0.004868389229690,0
10872,4051600,4053200,0.006675287037065,0
10873,4051600,4053401,0.007151595759702,0
10874,4051600,4053601,0.003582781975131,0
10875,4051700,4021900,0.000359671909808,0
10876,4051700,4022900,0.000000000000000,1
10877,4051700,4049302,0.000000000000000,1
10878,4051700,4049500,0.002260648418434,0
10879,4051700,4051100,0.012506143700735,0
10880,4051700,4052100,0.004602120225798,0
10881,4051700,4053100,0.006356571092552,0
10882,4051700,4060701,0.006885972723064,0
10883,4051700,4066701,0.000168144878709,0
10884,4051800,4050800,0.002748661802114,0
10885,4051800,4051000,0.000000000000000,1
10886,4051800,4052000,0.006677985321217,0
10887,4051800,4053000,0.001834698505797,0
10888,4051800,4053200,0.007593128014084,0
10889,4052000,4050600,0.000915993094810,0
10890,4052000,4050800,0.001868624230051,0
10891,4052000,4051800,0.006677985321217,0
10892,4052000,4052200,0.006675519993095,0
10893,4052000,4053000,0.002790873691815,0
10894,4052100,4051700,0.004602120225798,0
10895,4052100,4052500,0.003950761645565,0
10896,4052100,4053100,0.002062840345339,0
10897,4052100,4059900,0.001762120108650,0
10898,4052100,4060701,0.010841520669872,0
10899,4052200,4050600,0.002750122910510,0
10900,4052200,4052000,0.006675519993095,0
10901,4052200,4052400,0.003707726363810,0
10902,4052200,4052600,0.002967200013947,0
10903,4052200,4052800,0.000917827324586,0
10904,4052200,4053000,0.001831913024917,0
10905,4052400,4040000,0.003707399114675,0
10906,4052400,4040200,0.001380791355623,0
10907,4052400,4050400,0.005023099427387,0
10908,4052400,4050600,0.001673369039223,0
10909,4052400,4052200,0.003707726363810,0
10910,4052400,4052600,0.004203545442863,0
10911,4052500,4021900,0.000000000000000,1
10912,4052500,4052100,0.003950761645565,0
10913,4052500,4053100,0.007502115338227,0
10914,4052500,4053500,0.002472328408136,0
10915,4052500,4059500,0.003372019592107,0
10916,4052500,4059900,0.004335552094447,0
10917,4052600,4039800,0.001412032488209,0
10918,4052600,4040000,0.002956037939941,0
10919,4052600,4052200,0.002967200013947,0
10920,4052600,4052400,0.004203545442863,0
10921,4052600,4052800,0.006878933227559,0
10922,4052800,4036600,0.000000000000000,1
10923,4052800,4037600,0.000251273811149,0
10924,4052800,4039400,0.007570457515677,0
10925,4052800,4039800,0.002997103594148,0
10926,4052800,4052200,0.000917827324586,0
10927,4052800,4052600,0.006878933227559,0
10928,4052800,4053000,0.003902583566603,0
10929,4053000,4037600,0.003255484104753,0
10930,4053000,4038400,0.003184324979379,0
10931,4053000,4051800,0.001834698505797,0
10932,4053000,4052000,0.002790873691815,0
10933,4053000,4052200,0.001831913024917,0
10934,4053000,4052800,0.003902583566603,0
10935,4053000,4053200,0.003801978073760,0
10936,4053100,4021900,0.011976553548612,0
10937,4053100,4051700,0.006356571092552,0
10938,4053100,4052100,0.002062840345339,0
10939,4053100,4052500,0.007502115338227,0
10940,4053100,4053500,0.000000000000000,1
10941,4053200,4038400,0.002543484640156,0
10942,4053200,4050800,0.000000000000000,1
10943,4053200,4051000,0.001632889832800,0
10944,4053200,4051200,0.000000000000000,1
10945,4053200,4051600,0.006675287037065,0
10946,4053200,4051800,0.007593128014084,0
10947,4053200,4053000,0.003801978073760,0
10948,4053200,4053401,0.003764500561477,0
10949,4053401,4038400,0.002635574926825,0
10950,4053401,4051600,0.007151595759702,0
10951,4053401,4053200,0.003764500561477,0
10952,4053401,4053601,0.000574113550962,0
10953,4053401,4053800,0.002870905010708,0
10954,4053401,4058200,0.000801857904692,0
10955,4053401,4059000,0.001410321436817,0
10956,4053401,4059800,0.005654629680605,0
10957,4053401,4060800,0.000000000000000,1
10958,4053500,3044900,0.000104978303955,0
10959,4053500,4021900,0.011416885258919,0
10960,4053500,4052500,0.002472328408136,0
10961,4053500,4053100,0.000000000000000,1
10962,4053500,4053900,0.011023451293368,0
10963,4053500,4059500,0.010265253051110,0
10964,4053601,4051200,0.006940694751512,0
10965,4053601,4051600,0.003582781975131,0
10966,4053601,4053401,0.000574113550962,0
10967,4053601,4053800,0.007539892639381,0
10968,4053601,4054000,0.002044498280726,0
10969,4053800,4053401,0.002870905010708,0
10970,4053800,4053601,0.007539892639381,0
10971,4053800,4054000,0.002778152919827,0
10972,4053800,4058200,0.008793712006599,0
10973,4053900,3044300,0.000860481984129,0
10974,4053900,3044500,0.003446287222461,0
10975,4053900,3044700,0.003103185984430,0
10976,4053900,3044900,0.006644300618324,0
10977,4053900,3045300,0.000000000000000,1
10978,4053900,4053500,0.011023451293368,0
10979,4053900,4054500,0.002907161833122,0
10980,4053900,4059100,0.004857421023082,0
10981,4053900,4059500,0.003953276788882,0
10982,4054000,4049600,0.000000000000000,1
10983,4054000,4051200,0.006527405810084,0
10984,4054000,4053601,0.002044498280726,0
10985,4054000,4053800,0.002778152919827,0
10986,4054000,4054200,0.003858796255036,0
10987,4054000,4056800,0.012443139024472,0
10988,4054000,4058000,0.000000000000000,1
10989,4054000,4058200,0.006965099179605,0
10990,4054200,4049200,0.000000000000000,1
10991,4054200,4049600,0.006003407739947,0
10992,4054200,4051200,0.000000000000000,1
10993,4054200,4054000,0.003858796255036,0
10994,4054200,4054800,0.006615931761075,0
10995,4054200,4055600,0.001621760434808,0
10996,4054200,4055800,0.004566835919613,0
10997,4054200,4056600,0.003713007382598,0
10998,4054200,4056800,0.005900994542653,0
10999,4054500,3044100,0.001724570428508,0
11000,4054500,3044300,0.002580392628578,0
11001,4054500,4053900,0.002907161833122,0
11002,4054500,4054700,0.002908587835654,0
11003,4054500,4059100,0.004303577459570,0
11004,4054700,3043900,0.000864340698480,0
11005,4054700,3044100,0.003255370098174,0
11006,4054700,4054500,0.002908587835654,0
11007,4054700,4054900,0.006057598229325,0
11008,4054700,4058900,0.001723325998524,0
11009,4054700,4059100,0.002474134209943,0
11010,4054800,4049200,0.005787055448034,0
11011,4054800,4049600,0.000000000000000,1
11012,4054800,4054200,0.006615931761075,0
11013,4054800,4055200,0.007267993747900,0
11014,4054800,4055600,0.003098904483977,0
11015,4054900,3043900,0.002455465205096,0
11016,4054900,4054700,0.006057598229325,0
11017,4054900,4055100,0.005845941261289,0
11018,4054900,4055300,0.002758983483518,0
11019,4054900,4058900,0.002584676053792,0
11020,4055100,4054900,0.005845941261289,0
11021,4055100,4055300,0.005840618466068,0
11022,4055100,4055700,0.002290015693299,0
11023,4055100,4058300,0.002101948356583,0
11024,4055100,4058500,0.002741780795977,0
11025,4055100,4058900,0.000861680827842,0
11026,4055200,4049200,0.002770968812733,0
11027,4055200,4054800,0.007267993747900,0
11028,4055200,4055400,0.002544098164221,0
11029,4055200,4055600,0.005171131787104,0
11030,4055200,4128300,0.000000000000000,1
11031,4055200,4129102,0.011910556280084,0
11032,4055200,4130100,0.005540669188914,0
11033,4055300,3043900,0.005650846411465,0
11034,4055300,4054900,0.002758983483518,0
11035,4055300,4055100,0.005840618466068,0
11036,4055300,4055500,0.004538548857217,0
11037,4055300,4055700,0.000665998027229,0
11038,4055400,4055200,0.002544098164221,0
11039,4055400,4055600,0.004860191248823,0
11040,4055400,4055800,0.000000000000000,1
11041,4055400,4056000,0.007982010900968,0
11042,4055400,4130100,0.005398544140551,0
11043,4055400,4162100,0.001743442268685,0
11044,4055500,3040900,0.000000000000000,1
11045,4055500,3043700,0.000863764948027,0
11046,4055500,3043900,0.004334335241676,0
11047,4055500,4055300,0.004538548857217,0
11048,4055500,4055700,0.004914914067187,0
11049,4055500,4055900,0.005391298767834,0
11050,4055600,4054200,0.001621760434808,0
11051,4055600,4054800,0.003098904483977,0
11052,4055600,4055200,0.005171131787104,0
11053,4055600,4055400,0.004860191248823,0
11054,4055600,4055800,0.005204958285885,0
11055,4055600,4056000,0.000000000000000,1
11056,4055700,4055100,0.002290015693299,0
11057,4055700,4055300,0.000665998027229,0
11058,4055700,4055500,0.004914914067187,0
11059,4055700,4055900,0.002942706873128,0
11060,4055700,4056500,0.002641396581036,0
11061,4055700,4056700,0.006352790177297,0
11062,4055700,4057700,0.000000000000000,1
11063,4055700,4058100,0.000736892735210,0
11064,4055700,4058300,0.005637561459651,0
11065,4055800,4054200,0.004566835919613,0
11066,4055800,4055400,0.000000000000000,1
11067,4055800,4055600,0.005204958285885,0
11068,4055800,4056000,0.004510028487748,0
11069,4055800,4056600,0.004583200352519,0
11070,4055900,3040900,0.004213617818720,0
11071,4055900,3043700,0.000000000000000,1
11072,4055900,4055500,0.005391298767834,0
11073,4055900,4055700,0.002942706873128,0
11074,4055900,4056100,0.002577562243985,0
11075,4055900,4056500,0.002262863756387,0
11076,4056000,4055400,0.007982010900968,0
11077,4056000,4055600,0.000000000000000,1
11078,4056000,4055800,0.004510028487748,0
11079,4056000,4056200,0.008437971542540,0
11080,4056000,4056400,0.001114640997720,0
11081,4056000,4056600,0.000898225965640,0
11082,4056000,4162100,0.004848349918012,0
11083,4056100,3040700,0.011303812349310,0
11084,4056100,3040900,0.000708443301103,0
11085,4056100,3114201,0.006154950677606,0
11086,4056100,3114202,0.003791980110998,0
11087,4056100,3118000,0.023942970904021,0
11088,4056100,4055900,0.002577562243985,0
11089,4056100,4056500,0.012988168157595,0
11090,4056100,4056700,0.014720102969618,0
11091,4056100,4057700,0.000000000000000,1
11092,4056100,4062300,0.000969788546593,0
11093,4056100,4062900,0.014154921146591,0
11094,4056100,4063301,0.003796800861979,0
11095,4056100,4063302,0.001834728192449,0
11096,4056100,4063500,0.000665341524152,0
11097,4056100,4064102,0.009232577679425,0
11098,4056200,4056000,0.008437971542540,0
11099,4056200,4056400,0.006528798221790,0
11100,4056200,4162100,0.003667660043468,0
11101,4056400,4056000,0.001114640997720,0
11102,4056400,4056200,0.006528798221790,0
11103,4056400,4056600,0.004307389654131,0
11104,4056400,4056800,0.006194696877629,0
11105,4056400,4162100,0.002148269421178,0
11106,4056500,4055700,0.002641396581036,0
11107,4056500,4055900,0.002262863756387,0
11108,4056500,4056100,0.012988168157595,0
11109,4056500,4056700,0.004199426162593,0
11110,4056600,4054200,0.003713007382598,0
11111,4056600,4055800,0.004583200352519,0
11112,4056600,4056000,0.000898225965640,0
11113,4056600,4056400,0.004307389654131,0
11114,4056600,4056800,0.004745933876525,0
11115,4056700,4055700,0.006352790177297,0
11116,4056700,4056100,0.014720102969618,0
11117,4056700,4056500,0.004199426162593,0
11118,4056700,4057700,0.008523100164637,0
11119,4056700,4058100,0.000000000000000,1
11120,4056700,4062900,0.000000000000000,1
11121,4056800,4054000,0.012443139024472,0
11122,4056800,4054200,0.005900994542653,0
11123,4056800,4056400,0.006194696877629,0
11124,4056800,4056600,0.004745933876525,0
11125,4056800,4058000,0.009732496128279,0
11126,4056800,4058200,0.000000000000000,1
11127,4057700,4055700,0.000000000000000,1
11128,4057700,4056100,0.000000000000000,1
11129,4057700,4056700,0.008523100164637,0
11130,4057700,4057900,0.004803914032528,0
11131,4057700,4058100,0.001521567740948,0
11132,4057700,4061301,0.000000000000000,1
11133,4057700,4062700,0.001697169815609,0
11134,4057700,4062900,0.004100618621045,0
11135,4057900,4057700,0.004803914032528,0
11136,4057900,4058100,0.000000000000000,1
11137,4057900,4061301,0.005305787096337,0
11138,4057900,4062700,0.002838926670500,0
11139,4058000,4054000,0.000000000000000,1
11140,4058000,4056800,0.009732496128279,0
11141,4058000,4058200,0.012437162536219,0
11142,4058000,4059200,0.007490759795742,0
11143,4058100,4055700,0.000736892735210,0
11144,4058100,4056700,0.000000000000000,1
11145,4058100,4057700,0.001521567740948,0
11146,4058100,4057900,0.000000000000000,1
11147,4058100,4058300,0.003353667349834,0
11148,4058100,4058500,0.001461065974121,0
11149,4058100,4061301,0.010491110647097,0
11150,4058200,4053401,0.000801857904692,0
11151,4058200,4053800,0.008793712006599,0
11152,4058200,4054000,0.006965099179605,0
11153,4058200,4056800,0.000000000000000,1
11154,4058200,4058000,0.012437162536219,0
11155,4058200,4059000,0.006475868584808,0
11156,4058200,4059200,0.000742461598608,0
11157,4058300,4055100,0.002101948356583,0
11158,4058300,4055700,0.005637561459651,0
11159,4058300,4058100,0.003353667349834,0
11160,4058300,4058500,0.005505774446303,0
11161,4058500,4055100,0.002741780795977,0
11162,4058500,4058100,0.001461065974121,0
11163,4058500,4058300,0.005505774446303,0
11164,4058500,4058700,0.005353557126380,0
11165,4058500,4058900,0.002226149662636,0
11166,4058500,4061301,0.001368075090927,0
11167,4058700,4058500,0.005353557126380,0
11168,4058700,4058900,0.003054088106859,0
11169,4058700,4059300,0.005317690421508,0
11170,4058700,4061301,0.002965706799650,0
11171,4058900,4054700,0.001723325998524,0
11172,4058900,4054900,0.002584676053792,0
11173,4058900,4055100,0.000861680827842,0
11174,4058900,4058500,0.002226149662636,0
11175,4058900,4058700,0.003054088106859,0
11176,4058900,4059100,0.004108581533526,0
11177,4058900,4059300,0.003184185365294,0
11178,4059000,4053401,0.001410321436817,0
11179,4059000,4058200,0.006475868584808,0
11180,4059000,4059200,0.002416700188364,0
11181,4059000,4059400,0.001963697725015,0
11182,4059000,4059600,0.003676256312945,0
11183,4059000,4059800,0.004049182634837,0
11184,4059100,4053900,0.004857421023082,0
11185,4059100,4054500,0.004303577459570,0
11186,4059100,4054700,0.002474134209943,0
11187,4059100,4058900,0.004108581533526,0
11188,4059100,4059300,0.000863008921803,0
11189,4059100,4059500,0.003442525134800,0
11190,4059200,4058000,0.007490759795742,0
11191,4059200,4058200,0.000742461598608,0
11192,4059200,4059000,0.002416700188364,0
11193,4059200,4059400,0.009911135057011,0
11194,4059200,4062200,0.001059783881042,0
11195,4059300,4058700,0.005317690421508,0
11196,4059300,4058900,0.003184185365294,0
11197,4059300,4059100,0.000863008921803,0
11198,4059300,4059500,0.005569491310114,0
11199,4059300,4060100,0.000122380812974,0
11200,4059300,4060300,0.004180006383995,0
11201,4059300,4061301,0.004247389067736,0
11202,4059400,4059000,0.001963697725015,0
11203,4059400,4059200,0.009911135057011,0
11204,4059400,4059600,0.001961832847857,0
11205,4059400,4060000,0.005463076734038,0
11206,4059400,4062200,0.003235192990388,0
11207,4059500,4052500,0.003372019592107,0
11208,4059500,4053500,0.010265253051110,0
11209,4059500,4053900,0.003953276788882,0
11210,4059500,4059100,0.003442525134800,0
11211,4059500,4059300,0.005569491310114,0
11212,4059500,4059900,0.001662552782015,0
11213,4059500,4060100,0.003419503739884,0
11214,4059600,4059000,0.003676256312945,0
11215,4059600,4059400,0.001961832847857,0
11216,4059600,4059800,0.005723639604940,0
11217,4059600,4060000,0.003802287421374,0
11218,4059600,4060600,0.000917146973414,0
11219,4059600,4060800,0.002744367357712,0
11220,4059800,4038400,0.000000000000000,1
11221,4059800,4053401,0.005654629680605,0
11222,4059800,4059000,0.004049182634837,0
11223,4059800,4059600,0.005723639604940,0
11224,4059800,4060800,0.003620561131134,0
11225,4059900,4052100,0.001762120108650,0
11226,4059900,4052500,0.004335552094447,0
11227,4059900,4059500,0.001662552782015,0
11228,4059900,4060100,0.007454126968407,0
11229,4059900,4060701,0.005824223914514,0
11230,4060000,4059400,0.005463076734038,0
11231,4060000,4059600,0.003802287421374,0
11232,4060000,4060600,0.004552957066638,0
11233,4060000,4062200,0.004766372976118,0
11234,4060100,4059300,0.000122380812974,0
11235,4060100,4059500,0.003419503739884,0
11236,4060100,4059900,0.007454126968407,0
11237,4060100,4060300,0.008076993807471,0
11238,4060100,4060701,0.001832834604592,0
11239,4060300,4059300,0.004180006383995,0
11240,4060300,4060100,0.008076993807471,0
11241,4060300,4060701,0.004664361424638,0
11242,4060300,4061301,0.005575609329559,0
11243,4060600,4059600,0.000917146973414,0
11244,4060600,4060000,0.004552957066638,0
11245,4060600,4060800,0.003688274299996,0
11246,4060600,4061000,0.000000000000000,1
11247,4060600,4061200,0.006389584966052,0
11248,4060600,4062200,0.004496156454238,0
11249,4060701,4051700,0.006885972723064,0
11250,4060701,4052100,0.010841520669872,0
11251,4060701,4059900,0.005824223914514,0
11252,4060701,4060100,0.001832834604592,0
11253,4060701,4060300,0.004664361424638,0
11254,4060701,4061301,0.006607908230568,0
11255,4060701,4061302,0.001541286271599,0
11256,4060701,4065702,0.002667965616947,0
11257,4060701,4065900,0.001996378497232,0
11258,4060701,4066501,0.009942930602562,0
11259,4060701,4066701,0.008025810603551,0
11260,4060800,4038400,0.003772114227811,0
11261,4060800,4053401,0.000000000000000,1
11262,4060800,4059600,0.002744367357712,0
11263,4060800,4059800,0.003620561131134,0
11264,4060800,4060600,0.003688274299996,0
11265,4060800,4061000,0.006132631913550,0
11266,4060800,4061200,0.000000000000000,1
11267,4061000,4037600,0.000471703270821,0
11268,4061000,4038400,0.003747660991606,0
11269,4061000,4060600,0.000000000000000,1
11270,4061000,4060800,0.006132631913550,0
11271,4061000,4061200,0.004325701489245,0
11272,4061000,4062400,0.006576504426303,0
11273,4061200,4060600,0.006389584966052,0
11274,4061200,4060800,0.000000000000000,1
11275,4061200,4061000,0.004325701489245,0
11276,4061200,4061400,0.003720256293868,0
11277,4061200,4062200,0.000906900800641,0
11278,4061200,4062400,0.007827180078679,0
11279,4061301,4057700,0.000000000000000,1
11280,4061301,4057900,0.005305787096337,0
11281,4061301,4058100,0.010491110647097,0
11282,4061301,4058500,0.001368075090927,0
11283,4061301,4058700,0.002965706799650,0
11284,4061301,4059300,0.004247389067736,0
11285,4061301,4060300,0.005575609329559,0
11286,4061301,4060701,0.006607908230568,0
11287,4061301,4061302,0.010996775245600,0
11288,4061301,4062500,0.000291579921234,0
11289,4061301,4062700,0.003646894637469,0
11290,4061302,4060701,0.001541286271599,0
11291,4061302,4061301,0.010996775245600,0
11292,4061302,4061900,0.010331444333763,0
11293,4061302,4062300,0.000000000000000,1
11294,4061302,4062500,0.004659738953410,0
11295,4061302,4065702,0.006841875430523,0
11296,4061400,4061200,0.003720256293868,0
11297,4061400,4061601,0.006658444542890,0
11298,4061400,4061602,0.001367942167750,0
11299,4061400,4062200,0.006569675467402,0
11300,4061400,4062400,0.000419867455629,0
11301,4061601,4061400,0.006658444542890,0
11302,4061601,4061602,0.007759251605184,0
11303,4061601,4061800,0.003256143162009,0
11304,4061601,4062000,0.006124029439481,0
11305,4061601,4062400,0.004176552616608,0
11306,4061602,4061400,0.001367942167750,0
11307,4061602,4061601,0.007759251605184,0
11308,4061602,4061800,0.004805323719199,0
11309,4061602,4063200,0.000000000000000,1
11310,4061602,4063800,0.007621983050774,0
11311,4061800,4061601,0.003256143162009,0
11312,4061800,4061602,0.004805323719199,0
11313,4061800,4062000,0.003727858182338,0
11314,4061800,4063200,0.009803009089989,0
11315,4061800,4063800,0.000000000000000,1
11316,4061900,4061302,0.010331444333763,0
11317,4061900,4062100,0.007410368451001,0
11318,4061900,4062300,0.003685412118146,0
11319,4061900,4062500,0.000000000000000,1
11320,4061900,4063301,0.002167007030755,0
11321,4061900,4063302,0.000000000000000,1
11322,4061900,4065702,0.001779635277911,0
11323,4061900,4065703,0.002828464273026,0
11324,4062000,4061601,0.006124029439481,0
11325,4062000,4061800,0.003727858182338,0
11326,4062000,4062400,0.004002073437737,0
11327,4062000,4063000,0.003962288321832,0
11328,4062000,4063200,0.003623823503494,0
11329,4062100,4061900,0.007410368451001,0
11330,4062100,4063301,0.000000000000000,1
11331,4062100,4063302,0.005940418229103,0
11332,4062100,4063500,0.000000000000000,1
11333,4062100,4063700,0.002398022613301,0
11334,4062100,4065501,0.004343851986644,0
11335,4062100,4065703,0.003865140797463,0
11336,4062200,4059200,0.001059783881042,0
11337,4062200,4059400,0.003235192990388,0
11338,4062200,4060000,0.004766372976118,0
11339,4062200,4060600,0.004496156454238,0
11340,4062200,4061200,0.000906900800641,0
11341,4062200,4061400,0.006569675467402,0
11342,4062300,4056100,0.000969788546593,0
11343,4062300,4061302,0.000000000000000,1
11344,4062300,4061900,0.003685412118146,0
11345,4062300,4062500,0.004721619169880,0
11346,4062300,4062900,0.002777368797597,0
11347,4062300,4063301,0.004670279657209,0
11348,4062400,4037600,0.004267773453748,0
11349,4062400,4061000,0.006576504426303,0
11350,4062400,4061200,0.007827180078679,0
11351,4062400,4061400,0.000419867455629,0
11352,4062400,4061601,0.004176552616608,0
11353,4062400,4062000,0.004002073437737,0
11354,4062400,4062600,0.007295209003410,0
11355,4062400,4063000,0.004698741292702,0
11356,4062500,4061301,0.000291579921234,0
11357,4062500,4061302,0.004659738953410,0
11358,4062500,4061900,0.000000000000000,1
11359,4062500,4062300,0.004721619169880,0
11360,4062500,4062700,0.004801305414869,0
11361,4062500,4062900,0.004595387212688,0
11362,4062600,4035200,0.004684793875504,0
11363,4062600,4035800,0.007963974941743,0
11364,4062600,4037600,0.001943262955496,0
11365,4062600,4062400,0.007295209003410,0
11366,4062600,4063000,0.007581573210151,0
11367,4062700,4057700,0.001697169815609,0
11368,4062700,4057900,0.002838926670500,0
11369,4062700,4061301,0.003646894637469,0
11370,4062700,4062500,0.004801305414869,0
11371,4062700,4062900,0.003666753798895,0
11372,4062900,4056100,0.014154921146591,0
11373,4062900,4056700,0.000000000000000,1
11374,4062900,4057700,0.004100618621045,0
11375,4062900,4062300,0.002777368797597,0
11376,4062900,4062500,0.004595387212688,0
11377,4062900,4062700,0.003666753798895,0
11378,4063000,4035800,0.001807997016185,0
11379,4063000,4062000,0.003962288321832,0
11380,4063000,4062400,0.004698741292702,0
11381,4063000,4062600,0.007581573210151,0
11382,4063000,4063200,0.005773863652825,0
11383,4063000,4064600,0.001679112034520,0
11384,4063200,4061602,0.000000000000000,1
11385,4063200,4061800,0.009803009089989,0
11386,4063200,4062000,0.003623823503494,0
11387,4063200,4063000,0.005773863652825,0
11388,4063200,4063800,0.001934473787483,0
11389,4063200,4064600,0.009182754464346,0
11390,4063301,4056100,0.003796800861979,0
11391,4063301,4061900,0.002167007030755,0
11392,4063301,4062100,0.000000000000000,1
11393,4063301,4062300,0.004670279657209,0
11394,4063301,4063302,0.006865990568909,0
11395,4063302,4056100,0.001834728192449,0
11396,4063302,4061900,0.000000000000000,1
11397,4063302,4062100,0.005940418229103,0
11398,4063302,4063301,0.006865990568909,0
11399,4063302,4063500,0.006124672113330,0
11400,4063302,4063700,0.000000000000000,1
11401,4063500,4056100,0.000665341524152,0
11402,4063500,4062100,0.000000000000000,1
11403,4063500,4063302,0.006124672113330,0
11404,4063500,4063700,0.008425342689568,0
11405,4063500,4064102,0.005380125293535,0
11406,4063700,4062100,0.002398022613301,0
11407,4063700,4063302,0.000000000000000,1
11408,4063700,4063500,0.008425342689568,0
11409,4063700,4063900,0.007554321779928,0
11410,4063700,4064102,0.000988509060500,0
11411,4063700,4064500,0.005317507801169,0
11412,4063700,4065501,0.011355470551671,0
11413,4063700,4070300,0.004033726536102,0
11414,4063700,4070700,0.000000000000000,1
11415,4063800,4061602,0.007621983050774,0
11416,4063800,4061800,0.000000000000000,1
11417,4063800,4063200,0.001934473787483,0
11418,4063800,4064600,0.004573776641712,0
11419,4063800,4065000,0.003934279498233,0
11420,4063800,4065400,0.009334969704949,0
11421,4063800,4065600,0.001534058751068,0
11422,4063800,4068000,0.002686535412210,0
11423,4063900,4063700,0.007554321779928,0
11424,4063900,4064102,0.019064564477614,0
11425,4063900,4064500,0.001277165391642,0
11426,4064101,4001400,0.000000000000000,1
11427,4064101,4002200,0.003358406943904,0
11428,4064101,4002400,0.000350222896521,0
11429,4064101,4064102,0.009975110771795,0
11430,4064102,3118000,0.000652951918258,0
11431,4064102,4000200,0.003950235877187,0
11432,4064102,4001200,0.006345336230761,0
11433,4064102,4001400,0.005619293063961,0
11434,4064102,4002200,0.000000000000000,1
11435,4064102,4002400,0.004252326066504,0
11436,4064102,4002600,0.002404851861137,0
11437,4064102,4012800,0.001482602171583,0
11438,4064102,4013000,0.005564351142922,0
11439,4064102,4013400,0.004367257631922,0
11440,4064102,4056100,0.009232577679425,0
11441,4064102,4063500,0.005380125293535,0
11442,4064102,4063700,0.000988509060500,0
11443,4064102,4063900,0.019064564477614,0
11444,4064102,4064101,0.009975110771795,0
11445,4064102,4064500,0.011963529695060,0
11446,4064102,4073100,0.000000000000000,1
11447,4064102,4077300,0.006154220669353,0
11448,4064102,4077500,0.000000000000000,1
11449,4064500,4063700,0.005317507801169,0
11450,4064500,4063900,0.001277165391642,0
11451,4064500,4064102,0.011963529695060,0
11452,4064500,4070300,0.000000000000000,1
11453,4064500,4070700,0.001566431753136,0
11454,4064500,4072900,0.004888215377937,0
11455,4064500,4073100,0.007869079612138,0
11456,4064500,4077300,0.000000000000000,1
11457,4064600,4035800,0.004205365376567,0
11458,4064600,4063000,0.001679112034520,0
11459,4064600,4063200,0.009182754464346,0
11460,4064600,4063800,0.004573776641712,0
11461,4064600,4065000,0.010919950109960,0
11462,4065000,4032800,0.000172068773139,0
11463,4065000,4035800,0.003803931540123,0
11464,4065000,4063800,0.003934279498233,0
11465,4065000,4064600,0.010919950109960,0
11466,4065000,4068000,0.004188344355286,0
11467,4065000,4068200,0.007720356019240,0
11468,4065400,4063800,0.009334969704949,0
11469,4065400,4065600,0.012925055860703,0
11470,4065400,4066000,0.003103241109874,0
11471,4065400,4066400,0.008959927131974,0
11472,4065400,4068000,0.014539811868440,0
11473,4065400,4069000,0.001211673195334,0
11474,4065400,4069400,0.003475825570228,0
11475,4065501,4062100,0.004343851986644,0
11476,4065501,4063700,0.011355470551671,0
11477,4065501,4065703,0.004612339511588,0
11478,4065501,4067700,0.004681171370787,0
11479,4065501,4067900,0.002692570265385,0
11480,4065501,4069702,0.003560386757453,0
11481,4065501,4070300,0.005714085818242,0
11482,4065600,4063800,0.001534058751068,0
11483,4065600,4065400,0.012925055860703,0
11484,4065600,4066000,0.013763063957681,0
11485,4065600,4066400,0.010536477847039,0
11486,4065702,4060701,0.002667965616947,0
11487,4065702,4061302,0.006841875430523,0
11488,4065702,4061900,0.001779635277911,0
11489,4065702,4065703,0.003080149678689,0
11490,4065702,4065900,0.008579600147974,0
11491,4065703,4061900,0.002828464273026,0
11492,4065703,4062100,0.003865140797463,0
11493,4065703,4065501,0.004612339511588,0
11494,4065703,4065702,0.003080149678689,0
11495,4065703,4065900,0.004664652841398,0
11496,4065703,4067700,0.004866234254398,0
11497,4065900,4060701,0.001996378497232,0
11498,4065900,4065702,0.008579600147974,0
11499,4065900,4065703,0.004664652841398,0
11500,4065900,4066100,0.009289042071400,0
11501,4065900,4066300,0.000000000000000,1
11502,4065900,4066501,0.001385144014616,0
11503,4065900,4067700,0.001054990876626,0
11504,4066000,4065400,0.003103241109874,0
11505,4066000,4065600,0.013763063957681,0
11506,4066000,4066400,0.010386723951498,0
11507,4066100,4065900,0.009289042071400,0
11508,4066100,4066300,0.007404421079814,0
11509,4066100,4066501,0.002682166432367,0
11510,4066100,4067700,0.000000000000000,1
11511,4066300,4065900,0.000000000000000,1
11512,4066300,4066100,0.007404421079814,0
11513,4066300,4066501,0.008173134958422,0
11514,4066300,4067100,0.008926039724938,0
11515,4066300,4067700,0.008896755990907,0
11516,4066300,4067900,0.004695072121476,0
11517,4066400,4032000,0.006566130742728,0
11518,4066400,4065400,0.008959927131974,0
11519,4066400,4065600,0.010536477847039,0
11520,4066400,4066000,0.010386723951498,0
11521,4066400,4069400,0.024482037536833,0
11522,4066400,4071600,0.013868621529011,0
11523,4066501,4060701,0.009942930602562,0
11524,4066501,4065900,0.001385144014616,0
11525,4066501,4066100,0.002682166432367,0
11526,4066501,4066300,0.008173134958422,0
11527,4066501,4066701,0.007761292080423,0
11528,4066501,4066900,0.005296550603439,0
11529,4066501,4067100,0.002434161401277,0
11530,4066701,4049500,0.004306330231972,0
11531,4066701,4051700,0.000168144878709,0
11532,4066701,4060701,0.008025810603551,0
