boro_ct2010,Date,Time,Type
3049100,12/29/2017,10:00:00,PropertyCrime
1014601,6/27/2017,12:00:00,PropertyCrime
1003100,12/5/2017,11:00:00,PropertyCrime
1012100,10/29/2017,15:25:00,PropertyCrime
4044601,7/18/2017,5:00:00,PropertyCrime
2015800,6/6/2017,19:00:00,PropertyCrime
2041900,6/3/2017,2:00:00,PropertyCrime
3114600,12/17/2017,4:00:00,PropertyCrime
1011402,4/27/2017,17:34:00,PropertyCrime
2038700,8/21/2017,21:45:00,PropertyCrime
1011500,9/11/2017,22:00:00,PropertyCrime
4058200,12/20/2017,23:55:00,PropertyCrime
3118800,6/24/2017,8:00:00,PropertyCrime
2046201,10/20/2017,12:23:00,PropertyCrime
1015700,4/9/2017,9:00:00,PropertyCrime
4003300,7/17/2017,19:30:00,PropertyCrime
2044800,2/20/2017,10:23:00,PropertyCrime
2011900,9/23/2017,8:47:00,PropertyCrime
2022101,9/12/2017,21:11:00,PropertyCrime
1009400,2/4/2017,23:30:00,PropertyCrime
3107000,7/16/2017,14:00:00,PropertyCrime
1014300,12/10/2017,18:00:00,PropertyCrime
1030300,12/4/2017,14:03:00,PropertyCrime
2046201,12/9/2017,18:00:00,PropertyCrime
1011300,9/12/2017,16:00:00,PropertyCrime
1009600,7/21/2017,11:13:00,PropertyCrime
3027100,6/2/2017,15:30:00,PropertyCrime
2036400,11/8/2017,1:20:00,PropertyCrime
4094203,12/15/2017,20:00:00,PropertyCrime
4103202,6/1/2017,12:45:00,PropertyCrime
2022101,7/8/2017,17:34:00,PropertyCrime
3009800,3/3/2017,9:30:00,PropertyCrime
4162100,1/17/2017,20:00:00,PropertyCrime
3119600,11/13/2017,2:00:00,PropertyCrime
1000600,11/6/2017,12:30:00,PropertyCrime
1002800,1/1/2017,7:00:00,PropertyCrime
1017700,7/11/2017,22:50:00,PropertyCrime
4039900,5/18/2017,4:00:00,PropertyCrime
2043100,12/2/2017,20:00:00,PropertyCrime
1011900,5/20/2017,6:33:00,PropertyCrime
3036700,4/13/2017,0:30:00,PropertyCrime
3023100,6/4/2017,17:07:00,PropertyCrime
3003700,1/30/2017,9:30:00,PropertyCrime
3012902,4/9/2017,14:00:00,PropertyCrime
3033900,3/19/2017,0:05:00,PropertyCrime
4116300,7/27/2017,7:11:00,PropertyCrime
4020500,10/21/2017,20:00:00,PropertyCrime
4068300,3/2/2017,17:15:00,PropertyCrime
3114201,8/26/2017,14:00:00,PropertyCrime
1007600,2/1/2017,0:05:00,PropertyCrime
3096400,4/18/2017,15:35:00,PropertyCrime
1022900,10/13/2017,10:20:00,PropertyCrime
1018800,2/17/2017,8:00:00,PropertyCrime
4028200,9/28/2017,1:30:00,PropertyCrime
2014100,7/22/2017,16:40:00,PropertyCrime
1022500,8/10/2017,19:00:00,PropertyCrime
3010600,8/13/2017,19:30:00,PropertyCrime
1004900,3/7/2017,22:09:00,PropertyCrime
2037300,7/13/2017,19:00:00,PropertyCrime
2002500,11/22/2017,23:00:00,PropertyCrime
1016100,1/5/2017,8:30:00,PropertyCrime
1025900,11/22/2017,22:00:00,PropertyCrime
1011500,2/4/2017,2:15:00,PropertyCrime
1004100,4/3/2017,14:00:00,PropertyCrime
2006300,8/2/2017,4:00:00,PropertyCrime
1016600,4/21/2017,17:00:00,PropertyCrime
2022701,4/13/2017,11:01:00,PropertyCrime
1004200,9/23/2017,1:15:00,PropertyCrime
5029103,10/7/2017,19:30:00,PropertyCrime
3005800,4/27/2017,12:50:00,PropertyCrime
3025300,9/28/2017,12:32:00,PropertyCrime
3084600,2/10/2017,22:30:00,PropertyCrime
2042901,1/27/2017,13:00:00,PropertyCrime
3049100,1/14/2017,15:30:00,PropertyCrime
1007900,6/3/2017,16:15:00,PropertyCrime
3049200,7/16/2017,11:00:00,PropertyCrime
2005400,3/29/2017,5:40:00,PropertyCrime
3038300,8/24/2017,14:42:00,PropertyCrime
3116400,3/29/2017,12:30:00,PropertyCrime
4033401,10/24/2017,18:00:00,PropertyCrime
2005300,1/17/2017,21:00:00,PropertyCrime
1022900,12/16/2017,12:00:00,PropertyCrime
4157101,4/19/2017,0:01:00,PropertyCrime
2043100,8/1/2017,20:41:00,PropertyCrime
3049200,11/17/2017,15:00:00,PropertyCrime
2022101,7/6/2017,22:00:00,PropertyCrime
1022200,9/26/2017,11:08:00,PropertyCrime
3000900,11/4/2017,11:00:00,PropertyCrime
4004500,4/14/2017,0:50:00,PropertyCrime
3021300,1/4/2017,13:27:00,PropertyCrime
3049000,1/27/2017,18:00:00,PropertyCrime
1008800,5/9/2017,6:30:00,PropertyCrime
1011300,6/18/2017,18:00:00,PropertyCrime
3013000,8/1/2017,9:00:00,PropertyCrime
3024900,8/24/2017,19:00:00,PropertyCrime
4032700,10/14/2017,14:00:00,PropertyCrime
1012900,7/22/2017,1:00:00,PropertyCrime
4071702,10/18/2017,18:30:00,PropertyCrime
5030302,10/14/2017,14:00:00,PropertyCrime
4050000,9/25/2017,17:00:00,PropertyCrime
4000700,5/1/2017,8:00:00,PropertyCrime
3001500,8/11/2017,13:30:00,PropertyCrime
4086900,11/14/2017,20:30:00,PropertyCrime
2039100,12/5/2017,5:00:00,PropertyCrime
3117800,8/17/2017,18:30:00,PropertyCrime
3055400,2/23/2017,11:00:00,PropertyCrime
4088400,10/12/2017,8:00:00,PropertyCrime
3003500,2/27/2017,16:00:00,PropertyCrime
1000202,11/18/2017,20:00:00,PropertyCrime
5024700,5/14/2017,22:00:00,PropertyCrime
1004100,10/6/2017,12:00:00,PropertyCrime
2021900,4/30/2017,22:30:00,PropertyCrime
1007600,1/23/2017,17:30:00,PropertyCrime
2040900,1/28/2017,14:00:00,PropertyCrime
2022102,2/20/2017,10:00:00,PropertyCrime
3035200,11/6/2017,18:00:00,PropertyCrime
1014801,3/23/2017,20:30:00,PropertyCrime
1006600,1/9/2017,2:10:00,PropertyCrime
2045800,4/6/2017,21:30:00,PropertyCrime
4015802,5/19/2017,22:00:00,PropertyCrime
2004600,3/25/2017,19:00:00,PropertyCrime
2036400,12/7/2017,14:50:00,PropertyCrime
3090000,8/15/2017,15:20:00,PropertyCrime
2022500,7/16/2017,3:00:00,PropertyCrime
3042100,8/18/2017,11:33:00,PropertyCrime
1003400,1/20/2017,19:30:00,PropertyCrime
3051601,11/1/2017,0:01:00,PropertyCrime
5012200,12/22/2017,14:00:00,PropertyCrime
3012700,8/18/2017,17:30:00,PropertyCrime
3115600,10/10/2017,21:15:00,PropertyCrime
3116200,7/7/2017,15:00:00,PropertyCrime
3062800,5/2/2017,9:52:00,PropertyCrime
4037900,8/9/2017,3:00:00,PropertyCrime
4003400,10/7/2017,18:00:00,PropertyCrime
4048300,5/21/2017,3:30:00,PropertyCrime
3082600,9/24/2017,17:00:00,PropertyCrime
1004900,5/9/2017,19:30:00,PropertyCrime
4044302,4/1/2017,12:00:00,PropertyCrime
3044600,10/28/2017,12:00:00,PropertyCrime
4026902,9/28/2017,0:01:00,PropertyCrime
4046300,8/1/2017,15:30:00,PropertyCrime
3050100,9/30/2017,15:00:00,PropertyCrime
3028000,9/13/2017,7:45:00,PropertyCrime
2001900,9/21/2017,15:18:00,PropertyCrime
2033400,5/9/2017,11:56:00,PropertyCrime
1011900,3/9/2017,16:15:00,PropertyCrime
2024600,11/10/2017,1:18:00,PropertyCrime
3112000,10/28/2017,17:00:00,PropertyCrime
3039100,11/24/2017,10:00:00,PropertyCrime
1009700,12/8/2017,21:30:00,PropertyCrime
2029600,9/27/2017,17:25:00,PropertyCrime
1027300,8/26/2017,9:00:00,PropertyCrime
2026300,8/23/2017,15:50:00,PropertyCrime
1003001,12/8/2017,3:40:00,PropertyCrime
3091000,1/5/2017,9:00:00,PropertyCrime
2037400,5/6/2017,14:00:00,PropertyCrime
1007700,4/27/2017,17:18:00,PropertyCrime
4103202,9/18/2017,12:00:00,PropertyCrime
5010500,5/4/2017,10:15:00,PropertyCrime
3101800,7/8/2017,15:30:00,PropertyCrime
3049300,2/22/2017,9:15:00,PropertyCrime
2006200,1/22/2017,13:00:00,PropertyCrime
3114201,12/20/2017,2:00:00,PropertyCrime
2039500,1/24/2017,9:40:00,PropertyCrime
2023900,10/7/2017,2:00:00,PropertyCrime
1010900,11/15/2017,12:39:00,PropertyCrime
2025500,4/20/2017,23:30:00,PropertyCrime
3021300,9/7/2017,18:15:00,PropertyCrime
3024300,6/10/2017,17:00:00,PropertyCrime
4099704,8/3/2017,19:00:00,PropertyCrime
3041900,9/9/2017,5:00:00,PropertyCrime
1015300,4/16/2017,3:30:00,PropertyCrime
3054400,4/9/2017,21:50:00,PropertyCrime
4086100,1/24/2017,8:50:00,PropertyCrime
3112000,1/10/2017,11:00:00,PropertyCrime
1004700,7/30/2017,21:30:00,PropertyCrime
3038100,1/23/2017,16:00:00,PropertyCrime
5002900,11/2/2017,1:00:00,PropertyCrime
2042100,9/29/2017,16:30:00,PropertyCrime
2015100,7/15/2017,1:00:00,PropertyCrime
3069602,1/26/2017,17:30:00,PropertyCrime
1006100,2/6/2017,19:00:00,PropertyCrime
2018302,8/17/2017,12:00:00,PropertyCrime
2030900,3/16/2017,18:40:00,PropertyCrime
2014500,7/4/2017,12:26:00,PropertyCrime
2025300,2/17/2017,8:00:00,PropertyCrime
3005100,1/14/2017,4:00:00,PropertyCrime
3021600,10/5/2017,13:00:00,PropertyCrime
1017700,8/30/2017,12:00:00,PropertyCrime
1007400,5/27/2017,12:00:00,PropertyCrime
3077400,5/27/2017,11:47:00,PropertyCrime
3079602,7/13/2017,15:00:00,PropertyCrime
1010800,4/12/2017,14:45:00,PropertyCrime
4046200,9/5/2017,5:45:00,PropertyCrime
2036901,1/1/2017,7:00:00,PropertyCrime
1006500,10/19/2017,4:00:00,PropertyCrime
2018900,9/2/2017,16:40:00,PropertyCrime
3025700,7/30/2017,19:30:00,PropertyCrime
3042500,1/6/2017,0:25:00,PropertyCrime
4046000,6/30/2017,19:40:00,PropertyCrime
3033700,3/23/2017,21:50:00,PropertyCrime
1027700,6/22/2017,23:00:00,PropertyCrime
1009900,6/25/2017,8:40:00,PropertyCrime
1010300,1/3/2017,2:40:00,PropertyCrime
3056400,7/23/2017,23:40:00,PropertyCrime
3072200,5/6/2017,0:01:00,PropertyCrime
2017500,5/30/2017,16:50:00,PropertyCrime
3080600,12/15/2017,17:00:00,PropertyCrime
2009000,5/29/2017,20:50:00,PropertyCrime
2020000,4/15/2017,5:44:00,PropertyCrime
3057100,2/20/2017,10:00:00,PropertyCrime
3031900,8/13/2017,15:50:00,PropertyCrime
3119800,5/20/2017,15:30:00,PropertyCrime
1004800,9/7/2017,8:10:00,PropertyCrime
4086900,1/28/2017,15:00:00,PropertyCrime
1022800,8/7/2017,21:05:00,PropertyCrime
2042902,6/2/2017,17:00:00,PropertyCrime
1008200,3/22/2017,15:20:00,PropertyCrime
5013203,1/30/2017,12:00:00,PropertyCrime
2041100,4/15/2017,16:00:00,PropertyCrime
3038100,6/10/2017,10:48:00,PropertyCrime
4006202,5/31/2017,9:00:00,PropertyCrime
3092000,3/11/2017,17:15:00,PropertyCrime
1020800,12/5/2017,19:00:00,PropertyCrime
3051700,7/26/2017,10:00:00,PropertyCrime
4024000,11/2/2017,13:20:00,PropertyCrime
2033800,1/4/2017,14:00:00,PropertyCrime
4051300,7/18/2017,21:00:00,PropertyCrime
2007900,11/18/2017,9:40:00,PropertyCrime
3107000,1/7/2017,16:00:00,PropertyCrime
3042100,7/14/2017,4:40:00,PropertyCrime
3037300,2/18/2017,15:30:00,PropertyCrime
1004900,12/22/2017,16:30:00,PropertyCrime
3011900,1/1/2017,6:24:00,PropertyCrime
2038800,10/23/2017,23:00:00,PropertyCrime
1018100,12/1/2017,14:00:00,PropertyCrime
2036502,9/12/2017,10:00:00,PropertyCrime
1003400,11/20/2017,7:43:00,PropertyCrime
3037900,3/24/2017,21:00:00,PropertyCrime
2036400,6/27/2017,17:30:00,PropertyCrime
4049302,4/10/2017,9:45:00,PropertyCrime
3020300,5/31/2017,17:00:00,PropertyCrime
1013700,1/1/2017,0:01:00,PropertyCrime
1016700,7/25/2017,10:00:00,PropertyCrime
2018500,8/26/2017,8:18:00,PropertyCrime
3118201,5/21/2017,19:50:00,PropertyCrime
3004700,12/29/2017,3:20:00,PropertyCrime
1020000,8/14/2017,19:00:00,PropertyCrime
1005000,2/7/2017,12:00:00,PropertyCrime
3037700,7/5/2017,23:30:00,PropertyCrime
4120300,11/11/2017,19:05:00,PropertyCrime
1005501,8/20/2017,9:00:00,PropertyCrime
4014100,3/26/2017,2:30:00,PropertyCrime
4028100,6/11/2017,0:01:00,PropertyCrime
3025600,10/12/2017,18:08:00,PropertyCrime
4112300,12/24/2017,1:00:00,PropertyCrime
3102600,1/31/2017,4:50:00,PropertyCrime
3036600,12/7/2017,13:00:00,PropertyCrime
2022701,4/19/2017,7:39:00,PropertyCrime
1009100,7/7/2017,0:51:00,PropertyCrime
3038900,7/26/2017,17:00:00,PropertyCrime
3048400,6/7/2017,14:00:00,PropertyCrime
4121500,5/27/2017,17:23:00,PropertyCrime
4084900,3/25/2017,7:18:00,PropertyCrime
1010900,5/20/2017,20:00:00,PropertyCrime
4157101,8/13/2017,20:26:00,PropertyCrime
2018900,3/30/2017,21:00:00,PropertyCrime
4053100,4/16/2017,11:30:00,PropertyCrime
4096400,3/30/2017,17:40:00,PropertyCrime
4139900,10/28/2017,21:30:00,PropertyCrime
3086000,5/19/2017,23:04:00,PropertyCrime
1024500,11/7/2017,16:10:00,PropertyCrime
1004200,11/24/2017,14:00:00,PropertyCrime
3079601,12/3/2017,12:50:00,PropertyCrime
3086800,8/17/2017,16:00:00,PropertyCrime
3000301,11/29/2017,12:00:00,PropertyCrime
4034700,5/22/2017,16:30:00,PropertyCrime
2014500,12/5/2017,18:15:00,PropertyCrime
1009800,6/28/2017,22:48:00,PropertyCrime
3032900,12/1/2017,12:20:00,PropertyCrime
1001002,9/24/2017,17:15:00,PropertyCrime
4000100,11/13/2017,20:30:00,PropertyCrime
3022700,6/28/2017,13:25:00,PropertyCrime
3024500,7/9/2017,21:46:00,PropertyCrime
3107000,9/16/2017,12:30:00,PropertyCrime
4084900,10/22/2017,23:04:00,PropertyCrime
1001800,1/5/2017,0:30:00,PropertyCrime
1010400,6/5/2017,15:00:00,PropertyCrime
4027300,2/5/2017,20:53:00,PropertyCrime
4037700,6/16/2017,1:00:00,PropertyCrime
4028800,6/16/2017,14:00:00,PropertyCrime
3058900,11/9/2017,5:00:00,PropertyCrime
1027100,1/16/2017,9:00:00,PropertyCrime
2032600,11/22/2017,15:08:00,PropertyCrime
3086800,7/16/2017,17:30:00,PropertyCrime
1001002,5/23/2017,16:45:00,PropertyCrime
4090700,7/11/2017,15:36:00,PropertyCrime
3061004,6/21/2017,17:35:00,PropertyCrime
1003800,1/28/2017,14:50:00,PropertyCrime
4115900,5/14/2017,20:00:00,PropertyCrime
1011900,11/27/2017,23:00:00,PropertyCrime
1019900,12/30/2017,17:06:00,PropertyCrime
2046202,11/15/2017,10:05:00,PropertyCrime
3001300,8/16/2017,11:30:00,PropertyCrime
1010602,3/26/2017,14:30:00,PropertyCrime
3074200,2/11/2017,12:43:00,PropertyCrime
4144100,8/1/2017,18:00:00,PropertyCrime
3025100,7/5/2017,21:00:00,PropertyCrime
1010800,5/23/2017,13:50:00,PropertyCrime
2024502,2/10/2017,5:00:00,PropertyCrime
1020102,1/31/2017,10:30:00,PropertyCrime
2019900,1/8/2017,18:44:00,PropertyCrime
3057900,12/1/2017,1:01:00,PropertyCrime
3063200,12/29/2017,18:00:00,PropertyCrime
3018700,3/16/2017,8:00:00,PropertyCrime
2022102,6/9/2017,1:30:00,PropertyCrime
5023100,12/6/2017,0:00:00,PropertyCrime
1008200,10/4/2017,14:00:00,PropertyCrime
4052000,4/18/2017,16:00:00,PropertyCrime
4044302,6/25/2017,21:20:00,PropertyCrime
3000700,6/2/2017,10:30:00,PropertyCrime
3051400,6/17/2017,22:48:00,PropertyCrime
1019800,9/4/2017,18:20:00,PropertyCrime
3068000,7/17/2017,0:01:00,PropertyCrime
4031700,11/3/2017,22:00:00,PropertyCrime
3057500,6/13/2017,23:40:00,PropertyCrime
2046201,3/5/2017,8:00:00,PropertyCrime
3034800,2/16/2017,14:00:00,PropertyCrime
3010600,3/9/2017,22:50:00,PropertyCrime
4046600,10/2/2017,6:50:00,PropertyCrime
3010000,11/6/2017,8:00:00,PropertyCrime
1012900,5/4/2017,14:00:00,PropertyCrime
2040100,1/13/2017,14:30:00,PropertyCrime
1019600,5/3/2017,17:45:00,PropertyCrime
4008500,4/3/2017,17:00:00,PropertyCrime
2004100,1/4/2017,16:00:00,PropertyCrime
4076901,7/24/2017,2:08:00,PropertyCrime
3089600,10/4/2017,21:30:00,PropertyCrime
4032800,3/1/2017,10:00:00,PropertyCrime
3057900,3/7/2017,17:00:00,PropertyCrime
3049300,3/15/2017,12:00:00,PropertyCrime
1009000,10/25/2017,1:30:00,PropertyCrime
3020500,2/6/2017,13:00:00,PropertyCrime
3035700,6/14/2017,9:30:00,PropertyCrime
4053601,6/14/2017,6:45:00,PropertyCrime
3031500,10/7/2017,18:30:00,PropertyCrime
4020800,12/22/2017,22:00:00,PropertyCrime
1016200,6/12/2017,7:30:00,PropertyCrime
4028300,9/13/2017,18:30:00,PropertyCrime
1019400,8/30/2017,19:20:00,PropertyCrime
2006500,10/4/2017,12:22:00,PropertyCrime
1000202,9/9/2017,12:00:00,PropertyCrime
1029100,9/26/2017,22:00:00,PropertyCrime
1021400,9/20/2017,21:00:00,PropertyCrime
3006200,5/9/2017,1:00:00,PropertyCrime
3090800,3/25/2017,18:25:00,PropertyCrime
3008000,7/26/2017,15:00:00,PropertyCrime
4118500,1/19/2017,1:13:00,PropertyCrime
4094202,4/17/2017,19:00:00,PropertyCrime
4005300,7/2/2017,2:30:00,PropertyCrime
2025000,8/22/2017,18:45:00,PropertyCrime
3051300,3/12/2017,21:05:00,PropertyCrime
4010000,1/11/2017,6:30:00,PropertyCrime
1016400,6/2/2017,16:30:00,PropertyCrime
1018900,3/24/2017,0:01:00,PropertyCrime
3042800,7/7/2017,8:00:00,PropertyCrime
4061000,1/20/2017,21:10:00,PropertyCrime
4030904,5/15/2017,17:30:00,PropertyCrime
1023501,3/30/2017,0:01:00,PropertyCrime
5002900,1/16/2017,12:25:00,PropertyCrime
1020000,3/21/2017,5:18:00,PropertyCrime
4100802,6/1/2017,18:00:00,PropertyCrime
1016900,1/25/2017,17:30:00,PropertyCrime
3034500,4/4/2017,13:30:00,PropertyCrime
3118202,1/6/2017,1:00:00,PropertyCrime
4103201,3/25/2017,16:30:00,PropertyCrime
2039100,7/11/2017,10:30:00,PropertyCrime
1022200,3/18/2017,12:40:00,PropertyCrime
4025301,3/13/2017,16:30:00,PropertyCrime
3030500,1/15/2017,7:15:00,PropertyCrime
4044601,8/31/2017,16:05:00,PropertyCrime
1013800,9/30/2017,9:00:00,PropertyCrime
4067100,7/23/2017,0:01:00,PropertyCrime
4064500,5/26/2017,12:30:00,PropertyCrime
3076200,1/20/2017,3:00:00,PropertyCrime
3054300,1/31/2017,22:40:00,PropertyCrime
1001402,9/9/2017,8:30:00,PropertyCrime
1009600,12/28/2017,17:28:00,PropertyCrime
4025800,9/5/2017,3:00:00,PropertyCrime
1022302,12/21/2017,22:30:00,PropertyCrime
2026300,8/2/2017,21:25:00,PropertyCrime
1015802,5/29/2017,23:00:00,PropertyCrime
3031900,7/31/2017,18:30:00,PropertyCrime
2022702,9/10/2017,19:00:00,PropertyCrime
1003602,9/8/2017,13:40:00,PropertyCrime
2009000,6/16/2017,14:30:00,PropertyCrime
1011203,10/6/2017,16:39:00,PropertyCrime
2014100,10/23/2017,0:01:00,PropertyCrime
4007500,2/10/2017,20:00:00,PropertyCrime
4033000,10/31/2017,15:00:00,PropertyCrime
1004000,11/22/2017,12:15:00,PropertyCrime
2035600,7/5/2017,21:45:00,PropertyCrime
2042200,11/9/2017,5:25:00,PropertyCrime
2023900,9/27/2017,14:00:00,PropertyCrime
2019500,7/27/2017,3:39:00,PropertyCrime
4103202,6/19/2017,22:30:00,PropertyCrime
3011200,2/22/2017,1:24:00,PropertyCrime
1008800,4/1/2017,19:45:00,PropertyCrime
1003700,3/12/2017,0:30:00,PropertyCrime
2042400,1/21/2017,3:05:00,PropertyCrime
2023900,1/4/2017,20:00:00,PropertyCrime
1013700,5/11/2017,6:40:00,PropertyCrime
3109800,7/21/2017,18:10:00,PropertyCrime
4026700,2/19/2017,5:00:00,PropertyCrime
3069601,7/26/2017,20:50:00,PropertyCrime
3010400,2/18/2017,18:00:00,PropertyCrime
1008200,6/9/2017,12:00:00,PropertyCrime
3042700,12/26/2017,2:00:00,PropertyCrime
1019100,5/25/2017,21:30:00,PropertyCrime
3123700,11/14/2017,23:30:00,PropertyCrime
1008300,8/27/2017,2:15:00,PropertyCrime
2040100,8/30/2017,17:00:00,PropertyCrime
3006500,12/9/2017,8:00:00,PropertyCrime
4068300,8/17/2017,17:45:00,PropertyCrime
1014500,3/15/2017,20:55:00,PropertyCrime
2034200,3/23/2017,17:00:00,PropertyCrime
3004300,9/24/2017,9:00:00,PropertyCrime
3036900,5/10/2017,12:53:00,PropertyCrime
4100802,3/29/2017,19:35:00,PropertyCrime
4067100,7/10/2017,18:40:00,PropertyCrime
3041200,10/21/2017,3:15:00,PropertyCrime
3110400,12/14/2017,17:20:00,PropertyCrime
3044900,6/26/2017,21:00:00,PropertyCrime
2024100,1/8/2017,22:30:00,PropertyCrime
1005200,9/24/2017,13:00:00,PropertyCrime
4013000,12/3/2017,22:00:00,PropertyCrime
3007700,7/18/2017,11:28:00,PropertyCrime
1011900,11/25/2017,3:30:00,PropertyCrime
3033900,11/17/2017,9:30:00,PropertyCrime
4056200,7/24/2017,9:15:00,PropertyCrime
1011700,11/4/2017,19:30:00,PropertyCrime
3058400,12/22/2017,10:00:00,PropertyCrime
4044601,11/2/2017,19:00:00,PropertyCrime
1007400,6/14/2017,0:00:00,PropertyCrime
4094202,7/18/2017,2:45:00,PropertyCrime
3005900,5/2/2017,0:01:00,PropertyCrime
1008400,3/16/2017,18:30:00,PropertyCrime
5000700,1/25/2017,10:37:00,PropertyCrime
4036300,1/22/2017,23:30:00,PropertyCrime
5017011,6/28/2017,12:00:00,PropertyCrime
1010000,8/29/2017,18:15:00,PropertyCrime
3024300,7/9/2017,1:55:00,PropertyCrime
4091601,5/25/2017,9:00:00,PropertyCrime
1007500,6/21/2017,16:30:00,PropertyCrime
2042100,11/19/2017,5:10:00,PropertyCrime
3001500,11/24/2017,15:40:00,PropertyCrime
1002100,11/23/2017,18:30:00,PropertyCrime
1012600,3/13/2017,0:01:00,PropertyCrime
1013500,9/11/2017,22:00:00,PropertyCrime
1005700,9/21/2017,19:00:00,PropertyCrime
3039400,7/17/2017,22:17:00,PropertyCrime
4058100,7/3/2017,16:00:00,PropertyCrime
4018501,6/4/2017,4:45:00,PropertyCrime
4062100,12/4/2017,17:50:00,PropertyCrime
1003900,6/21/2017,17:00:00,PropertyCrime
3038300,7/18/2017,19:00:00,PropertyCrime
4027000,3/1/2017,1:00:00,PropertyCrime
1021600,10/18/2017,18:45:00,PropertyCrime
2040701,3/4/2017,0:00:00,PropertyCrime
1021900,5/21/2017,23:54:00,PropertyCrime
3047700,9/13/2017,7:00:00,PropertyCrime
4015300,3/21/2017,0:05:00,PropertyCrime
3025000,9/24/2017,19:30:00,PropertyCrime
2022902,12/23/2017,7:00:00,PropertyCrime
4039400,5/22/2017,20:10:00,PropertyCrime
2007600,6/26/2017,5:00:00,PropertyCrime
4071702,7/29/2017,16:14:00,PropertyCrime
1005600,7/28/2017,14:30:00,PropertyCrime
1002800,6/4/2017,12:00:00,PropertyCrime
1011100,5/18/2017,14:00:00,PropertyCrime
1023200,12/30/2017,10:55:00,PropertyCrime
1014500,10/27/2017,12:00:00,PropertyCrime
4028100,7/26/2017,20:00:00,PropertyCrime
4080301,4/21/2017,21:00:00,PropertyCrime
1014300,8/22/2017,11:00:00,PropertyCrime
1003001,9/5/2017,18:20:00,PropertyCrime
3022700,3/25/2017,1:00:00,PropertyCrime
1015802,4/24/2017,1:00:00,PropertyCrime
2007100,2/16/2017,12:15:00,PropertyCrime
1008200,4/4/2017,11:40:00,PropertyCrime
3031500,7/9/2017,22:30:00,PropertyCrime
3028900,3/15/2017,19:20:00,PropertyCrime
1007900,8/19/2017,3:00:00,PropertyCrime
3107000,7/23/2017,20:30:00,PropertyCrime
2007900,6/24/2017,18:00:00,PropertyCrime
4040500,12/18/2017,11:30:00,PropertyCrime
3049300,1/9/2017,1:30:00,PropertyCrime
4010000,2/13/2017,14:00:00,PropertyCrime
1011300,10/31/2017,15:33:00,PropertyCrime
3105804,4/3/2017,16:00:00,PropertyCrime
1018600,7/18/2017,15:00:00,PropertyCrime
4027100,4/7/2017,0:01:00,PropertyCrime
1005400,8/30/2017,20:30:00,PropertyCrime
1006900,9/12/2017,14:00:00,PropertyCrime
3078400,7/21/2017,18:50:00,PropertyCrime
3100400,5/10/2017,13:00:00,PropertyCrime
5002100,5/28/2017,18:00:00,PropertyCrime
4113300,7/30/2017,12:00:00,PropertyCrime
3042300,2/2/2017,0:45:00,PropertyCrime
3018501,1/1/2017,9:57:00,PropertyCrime
1015200,5/16/2017,16:00:00,PropertyCrime
1012900,7/8/2017,10:00:00,PropertyCrime
2021602,7/10/2017,18:00:00,PropertyCrime
3096600,8/22/2017,4:23:00,PropertyCrime
3022700,6/15/2017,9:15:00,PropertyCrime
2027900,3/20/2017,22:50:00,PropertyCrime
3034300,3/14/2017,14:20:00,PropertyCrime
1016200,8/28/2017,14:28:00,PropertyCrime
3023400,4/8/2017,0:01:00,PropertyCrime
1004900,1/22/2017,17:15:00,PropertyCrime
3059401,11/12/2017,23:50:00,PropertyCrime
2020400,11/1/2017,6:10:00,PropertyCrime
3021700,3/9/2017,11:15:00,PropertyCrime
2026300,3/11/2017,23:17:00,PropertyCrime
3043500,4/9/2017,0:01:00,PropertyCrime
3055600,6/4/2017,11:00:00,PropertyCrime
3078600,2/6/2017,2:00:00,PropertyCrime
1005600,12/30/2017,22:05:00,PropertyCrime
2042600,3/8/2017,2:15:00,PropertyCrime
3057800,2/3/2017,17:15:00,PropertyCrime
2043100,6/15/2017,11:00:00,PropertyCrime
2024100,1/5/2017,0:15:00,PropertyCrime
3090600,9/11/2017,1:25:00,PropertyCrime
4048000,7/26/2017,20:00:00,PropertyCrime
4024600,5/10/2017,15:00:00,PropertyCrime
1004100,9/18/2017,20:00:00,PropertyCrime
3002100,6/9/2017,19:30:00,PropertyCrime
4054200,1/16/2017,22:00:00,PropertyCrime
2006500,4/3/2017,7:10:00,PropertyCrime
2026400,10/25/2017,1:40:00,PropertyCrime
3039900,1/21/2017,12:00:00,PropertyCrime
4080900,10/5/2017,21:00:00,PropertyCrime
4086500,4/8/2017,2:50:00,PropertyCrime
1011201,3/4/2017,11:00:00,PropertyCrime
1017900,6/18/2017,17:00:00,PropertyCrime
1010400,12/18/2017,19:50:00,PropertyCrime
1023200,11/6/2017,1:50:00,PropertyCrime
2005100,10/10/2017,17:00:00,PropertyCrime
2026500,5/3/2017,14:05:00,PropertyCrime
4092800,9/26/2017,2:30:00,PropertyCrime
4118500,11/30/2017,12:00:00,PropertyCrime
1023200,1/29/2017,0:05:00,PropertyCrime
5013203,9/30/2017,14:44:00,PropertyCrime
3008500,10/16/2017,18:38:00,PropertyCrime
1009900,9/4/2017,4:30:00,PropertyCrime
3030400,4/5/2017,14:50:00,PropertyCrime
2043400,11/21/2017,12:10:00,PropertyCrime
1011202,9/6/2017,12:00:00,PropertyCrime
2007900,9/19/2017,15:40:00,PropertyCrime
