OBJECTID,stop_frisk1_XYTableToPoint_S_2,stop_frisk1_XYTableToPoint_S_3,geo_export_267875c8_5ee9_4cb_13
5852,2017-04-05,15:15:00,3030000
5853,2017-04-07,19:48:00,3028600
5854,2017-04-08,2:11:00,3028200
5855,2017-04-17,14:29:00,3029800
5856,2017-04-20,17:31:00,3040200
5857,2017-04-20,17:30:00,3040200
5858,2017-04-20,17:30:00,3040200
5859,2017-04-26,14:15:00,3028800
5860,2017-04-26,19:15:00,3018000
5861,2017-04-20,17:31:00,3040200
5862,2017-04-29,21:45:00,3041200
5863,2017-05-05,19:39:00,3029200
5864,2017-05-05,19:39:00,3029200
5865,2017-05-06,0:44:00,3029400
5866,2017-05-06,10:19:00,3043200
5867,2017-05-08,16:34:00,3040800
5868,2017-05-14,1:30:00,3043000
5869,2017-05-14,14:40:00,3017200
5870,2017-05-16,20:08:00,3043600
5871,2017-05-26,8:14:00,3025800
5872,2017-05-26,8:14:00,3025800
5873,2017-06-03,13:41:00,3025800
5874,2017-06-03,13:41:00,3025800
5875,2017-06-03,20:23:00,3026600
5876,2017-06-03,20:23:00,3025800
5877,2017-06-08,21:00:00,3019000
5878,2017-06-08,21:00:00,3019000
5879,2017-06-13,23:40:00,3024800
5880,2017-06-13,23:40:00,3024800
5881,2017-06-13,23:40:00,3024800
5882,2017-06-16,22:00:00,3025800
5883,2017-06-19,21:48:00,3024800
5884,2017-06-22,5:09:00,3026800
5885,2017-06-24,11:51:00,3019000
5886,2017-06-27,17:15:00,3027600
5887,2017-06-30,17:37:00,3029000
5888,2017-07-04,22:38:00,3028200
5889,2017-07-03,10:55:00,3029800
5890,2017-07-12,5:44:00,3041000
5891,2017-07-12,5:44:00,3041000
5892,2017-07-12,5:44:00,3041000
5893,2017-07-23,3:10:00,3027800
5894,2017-07-23,3:10:00,3027800
5895,2017-07-25,3:04:00,3042600
5896,2017-07-30,2:02:00,3028600
5897,2017-08-11,23:10:00,3030200
5898,2017-08-12,1:10:00,3042800
5899,2017-08-13,16:35:00,3028600
5900,2017-08-27,2:38:00,3029800
5901,2017-09-14,14:00:00,3030000
5902,2017-09-17,20:01:00,3041000
5903,2017-09-17,20:01:00,3041000
5904,2017-09-29,18:05:00,3028000
5905,2017-10-07,5:12:00,3040000
5906,2017-10-12,1:15:00,3040000
5907,2017-10-13,13:56:00,3029800
5908,2017-10-13,13:56:00,3029800
5909,2017-11-01,12:34:00,3040200
5910,2017-10-31,21:55:00,3028200
5911,2017-10-31,21:55:00,3028200
5912,2017-10-31,21:55:00,3028200
5913,2017-10-31,21:55:00,3028200
5914,2017-10-31,21:55:00,3028200
5915,2017-11-05,12:25:00,3019000
5916,2017-11-18,3:35:00,3027600
5917,2017-11-18,3:35:00,3027600
5918,2017-11-18,19:20:00,3029200
5919,2017-11-27,0:17:00,3029600
5920,2017-11-27,0:17:00,3029600
5921,2017-11-27,13:10:00,3018200
5922,2017-11-30,12:50:00,3040000
5923,2017-12-03,2:35:00,3025600
5924,2017-12-17,6:25:00,3040000
5925,2017-12-17,6:25:00,3040000
5926,2017-12-20,18:21:00,3042600
5927,2017-12-20,21:31:00,3025200
5928,2017-01-04,11:42:00,3094401
5929,2017-01-12,23:05:00,3072200
5930,2017-01-12,23:05:00,3072200
5931,2017-01-05,15:30:00,3094402
5932,2017-01-27,23:00:00,3069200
5933,2017-01-27,23:00:00,3069200
5934,2017-01-27,22:53:00,3069200
5935,2017-01-27,22:53:00,3069200
5936,2017-02-02,23:48:00,3067800
5937,2017-02-02,23:48:00,3067800
5938,2017-02-02,23:48:00,3067800
5939,2017-02-02,23:48:00,3067800
5940,2017-02-07,1:05:00,3072000
5941,2017-02-19,23:50:00,3074000
5942,2017-02-24,2:10:00,3068000
5943,2017-02-16,20:50:00,3074200
5944,2017-02-25,18:24:00,3065000
5945,2017-02-27,11:41:00,3074000
5946,2017-02-24,2:08:00,3067200
5947,2017-03-02,13:06:00,3068000
5948,2017-02-24,2:10:00,3068000
5949,2017-02-24,2:10:00,3068000
5950,2017-02-24,2:10:00,3068000
5951,2017-02-24,2:10:00,3068000
5952,2017-02-24,2:10:00,3067200
5953,2017-02-24,2:10:00,3067200
5954,2017-02-24,2:10:00,3067200
5955,2017-02-24,2:10:00,3067200
5956,2017-02-09,2:11:00,3066600
5957,2017-03-04,9:43:00,3069000
5958,2017-03-02,11:15:00,3073600
5959,2017-03-02,11:15:00,3073600
5960,2017-03-02,11:15:00,3073600
5961,2017-03-06,16:14:00,3095000
5962,2017-03-06,16:14:00,3095000
5963,2017-03-06,16:14:00,3095000
5964,2017-03-18,0:30:00,3073600
5965,2017-03-18,0:30:00,3073600
5966,2017-03-18,0:30:00,3073600
5967,2017-03-18,0:30:00,3073600
5968,2017-01-17,8:00:00,3070201
5969,2017-03-24,17:00:00,3072800
5970,2017-03-24,17:00:00,3072800
5971,2017-03-25,0:05:00,3067000
5972,2017-03-25,0:05:00,3067000
5973,2017-03-25,0:05:00,3067000
5974,2017-03-25,0:05:00,3067000
5975,2017-03-25,0:05:00,3067000
5976,2017-03-25,0:05:00,3067000
5977,2017-03-25,0:05:00,3067000
5978,2017-03-25,0:05:00,3067000
5979,2017-03-25,0:05:00,3067000
5980,2017-03-25,0:05:00,3067000
5981,2017-03-24,22:41:00,3094402
5982,2017-03-24,22:45:00,3094402
5983,2017-03-24,22:45:00,3094402
5984,2017-03-24,22:45:00,3094402
5985,2017-03-24,22:45:00,3094402
5986,2017-03-24,22:45:00,3094402
5987,2017-03-27,4:38:00,3072000
5988,2017-03-29,1:47:00,3074800
5989,2017-04-07,13:12:00,3074000
5990,2017-04-07,13:12:00,3074000
5991,2017-04-16,4:56:00,3066200
5992,2017-04-16,4:56:00,3066200
5993,2017-04-29,22:34:00,3073400
5994,2017-04-29,22:34:00,3073400
5995,2017-04-30,10:52:00,3066200
5996,2017-05-01,0:20:00,3067400
5997,2017-05-10,6:00:00,3064400
5998,2017-05-11,19:18:00,3073000
5999,2017-05-11,19:18:00,3073000
6000,2017-05-11,19:18:00,3073000
6001,2017-05-11,19:18:00,3073000
6002,2017-03-21,16:00:00,3068200
6003,2017-03-21,16:00:00,3072200
6004,2017-05-15,11:50:00,3073400
6005,2017-05-19,1:08:00,3068000
6006,2017-05-19,19:40:00,3074000
6007,2017-05-20,9:21:00,3067600
6008,2017-05-26,2:50:00,3068800
6009,2017-05-26,19:58:00,3068200
6010,2017-05-28,9:00:00,3066200
6011,2017-05-28,10:55:00,3068600
6012,2017-05-31,2:30:00,3065200
6013,2017-05-31,2:30:00,3065200
6014,2017-05-30,16:35:00,3067600
6015,2017-06-01,7:58:00,3064800
6016,2017-06-02,22:35:00,3094402
6017,2017-05-15,11:20:00,3072200
6018,2017-05-15,11:20:00,3072200
6019,2017-05-15,11:20:00,3072200
6020,2017-05-15,11:20:00,3072200
6021,2017-05-24,17:55:00,3073200
6022,2017-05-24,17:55:00,3073200
6023,2017-05-30,18:40:00,3068800
6024,2017-05-19,1:15:00,3067200
6025,2017-06-16,9:45:00,3094401
6026,2017-06-16,15:28:00,3077600
6027,2017-06-19,13:14:00,3069800
6028,2017-06-21,3:35:00,3094402
6029,2017-06-23,1:28:00,3074400
6030,2017-06-28,17:05:00,3073600
6031,2017-06-28,17:05:00,3073600
6032,2017-06-28,11:41:00,3074200
6033,2017-07-03,1:55:00,3072000
6034,2017-07-06,23:40:00,3094402
6035,2017-07-07,10:00:00,3073800
6036,2017-07-07,10:00:00,3073800
6037,2017-07-12,7:10:00,3074800
6038,2017-07-12,6:35:00,3074400
6039,2017-07-13,7:26:00,3074600
6040,2017-07-15,1:42:00,3072600
6041,2017-07-15,1:50:00,3072600
6042,2017-07-21,1:25:00,3073000
6043,2017-08-06,12:42:00,3069601
6044,2017-08-06,10:40:00,3070600
6045,2017-08-06,10:40:00,3070600
6046,2017-08-08,23:52:00,3065000
6047,2017-08-12,17:48:00,3065000
6048,2017-08-28,2:30:00,3070000
6049,2017-09-09,23:05:00,3077600
6050,2017-09-09,23:05:00,3077600
6051,2017-09-11,13:18:00,3069800
6052,2017-09-16,0:39:00,3069602
6053,2017-09-16,0:39:00,3069602
6054,2017-09-19,12:55:00,3072800
6055,2017-09-29,18:25:00,3067600
6056,2017-09-29,18:25:00,3067600
6057,2017-08-27,15:05:00,3069800
6058,2017-08-27,15:05:00,3069800
6059,2017-08-27,15:05:00,3069800
6060,2017-10-06,15:10:00,3074200
6061,2017-10-06,15:10:00,3074200
6062,2017-10-06,15:10:00,3074200
6063,2017-10-06,15:10:00,3074200
6064,2017-10-06,15:10:00,3074200
6065,2017-10-06,15:10:00,3074200
6066,2017-10-06,15:10:00,3074200
6067,2017-10-06,15:10:00,3074200
6068,2017-10-11,6:10:00,3070201
6069,2017-10-11,17:52:00,3070201
6070,2017-10-11,2:50:00,3078000
6071,2017-10-17,12:45:00,3064000
6072,2017-10-17,23:20:00,3069601
6073,2017-10-18,22:30:00,3072200
6074,2017-10-20,1:00:00,3095000
6075,2017-10-21,21:30:00,3070201
6076,2017-10-21,21:30:00,3070201
6077,2017-10-02,1:00:00,3064600
6078,2017-11-03,3:15:00,3094401
6079,2017-11-03,22:20:00,3072200
6080,2017-11-06,21:33:00,3067000
6081,2017-11-02,1:02:00,3074000
6082,2017-11-18,11:40:00,3068600
6083,2017-11-25,17:17:00,3066600
6084,2017-11-25,17:17:00,3066600
6085,2017-11-25,17:17:00,3066600
6086,2017-11-25,17:17:00,3066600
6087,2017-11-25,17:17:00,3066600
6088,2017-11-29,16:05:00,3067000
6089,2017-11-30,16:30:00,3069200
6090,2017-12-02,5:00:00,3072800
6091,2017-12-09,9:35:00,3073000
6092,2017-12-10,23:08:00,3069200
6093,2017-12-12,14:18:00,3070600
6094,2017-12-14,10:47:00,3094401
6095,2017-12-16,19:47:00,3068000
6096,2017-12-12,14:18:00,3070600
6097,2017-12-15,8:22:00,3068800
6098,2017-12-15,8:22:00,3068800
6099,2017-11-22,15:20:00,3068600
6100,2017-01-07,0:42:00,3047600
6101,2017-01-07,0:42:00,3047600
6102,2017-01-07,0:42:00,3047600
6103,2017-01-07,0:42:00,3047600
6104,2017-01-17,11:45:00,3046800
6105,2017-01-17,11:45:00,3046800
6106,2017-01-15,0:35:00,3049600
6107,2017-02-02,11:30:00,3017500
6108,2017-02-07,15:00:00,3009400
6109,2017-02-07,15:00:00,3009400
6110,2017-02-13,14:30:00,3050000
6111,2017-02-15,22:54:00,3022400
6112,2017-03-01,13:55:00,3011600
6113,2017-03-07,3:05:00,3022200
6114,2017-03-09,11:25:00,3022200
6115,2017-03-17,4:54:00,3009200
6116,2017-03-17,0:59:00,3047600
6117,2017-03-23,15:20:00,3047800
6118,2017-04-04,11:15:00,3049600
6119,2017-04-04,11:15:00,3049600
6120,2017-04-04,11:15:00,3049600
6121,2017-04-04,11:15:00,3049600
6122,2017-04-07,12:00:00,3009000
6123,2017-04-08,20:55:00,3011200
6124,2017-04-12,21:32:00,3024200
6125,2017-04-13,23:00:00,3022000
6126,2017-04-17,10:00:00,3022000
6127,2017-03-16,0:59:00,3047600
6128,2017-05-26,16:00:00,3017500
6129,2017-05-26,16:40:00,3047800
6130,2017-06-03,19:48:00,3049000
6131,2017-06-08,2:29:00,3049600
6132,2017-06-16,22:20:00,3011000
6133,2017-06-16,11:35:00,3047400
6134,2017-04-10,5:30:00,3010400
6135,2017-06-30,2:52:00,3047400
6136,2017-07-07,14:07:00,3009200
6137,2017-07-07,14:07:00,3009200
6138,2017-07-07,14:07:00,3009200
6139,2017-07-19,12:50:00,3011200
6140,2017-06-03,19:48:00,3049000
6141,2017-09-14,0:43:00,3052600
6142,2017-09-13,21:10:00,3048800
6143,2017-09-10,0:35:00,3044400
6144,2017-09-10,0:35:00,3044400
6145,2017-10-10,0:33:00,3048200
6146,2017-09-30,6:50:00,3011200
6147,2017-10-11,13:40:00,3022600
6148,2017-11-15,9:40:00,3049800
6149,2017-11-20,12:15:00,3048800
6150,2017-12-05,0:18:00,3049200
6151,2017-12-05,0:18:00,3049200
6152,2017-01-02,13:30:00,3081400
6153,2017-01-02,19:24:00,3082600
6154,2017-01-04,11:35:00,3086600
6155,2017-01-04,11:35:00,3086600
6156,2017-01-04,11:35:00,3086600
6157,2017-01-06,23:58:00,3082400
6158,2017-01-19,5:02:00,3081400
6159,2017-01-19,5:02:00,3081400
6160,2017-01-21,5:00:00,3094600
6161,2017-01-22,11:12:00,3088200
6162,2017-01-22,11:12:00,3088200
6163,2017-01-22,11:12:00,3088200
6164,2017-01-22,11:12:00,3088200
6165,2017-01-23,12:05:00,3079400
6166,2017-01-28,1:50:00,3094600
6167,2017-01-30,20:20:00,3082400
6168,2017-01-26,20:42:00,3089000
6169,2017-02-08,1:15:00,3082200
6170,2017-02-22,20:28:00,3079400
6171,2017-02-24,2:10:00,3086200
6172,2017-02-05,0:02:00,3086000
6173,2017-02-05,0:02:00,3086000
6174,2017-02-05,0:02:00,3086000
6175,2017-02-24,20:57:00,3089200
6176,2017-02-22,17:49:00,3087200
6177,2017-02-25,3:36:00,3088600
6178,2017-02-26,17:36:00,3082000
6179,2017-03-02,23:45:00,3083000
6180,2017-03-03,3:15:00,3088400
6181,2017-03-03,12:26:00,3088400
6182,2017-03-01,0:26:00,3082000
6183,2017-02-27,2:30:00,3088000
6184,2017-03-05,3:40:00,3086600
6185,2017-03-05,3:40:00,3086600
6186,2017-03-05,17:44:00,3093400
6187,2017-03-06,17:55:00,3086800
6188,2017-03-06,17:55:00,3086800
6189,2017-03-08,17:27:00,3079000
6190,2017-03-12,0:10:00,3083400
6191,2017-03-15,21:05:00,3078800
6192,2017-03-16,13:30:00,3083000
6193,2017-03-18,1:45:00,3088200
6194,2017-03-20,23:55:00,3086800
6195,2017-03-23,21:40:00,3083000
6196,2017-03-27,18:58:00,3088400
6197,2017-03-29,2:30:00,3088000
6198,2017-03-29,2:30:00,3088000
6199,2017-04-01,18:21:00,3082000
6200,2017-04-03,13:04:00,3078200
6201,2017-03-31,0:40:00,3085600
6202,2017-04-06,21:36:00,3082000
6203,2017-04-07,1:07:00,3084600
6204,2017-04-07,23:30:00,3078200
6205,2017-04-11,20:45:00,3088000
6206,2017-04-11,19:15:00,3086600
6207,2017-04-11,19:15:00,3086600
6208,2017-04-12,2:05:00,3082400
6209,2017-04-14,14:28:00,3089200
6210,2017-04-15,9:01:00,3084800
6211,2017-04-15,12:39:00,3086800
6212,2017-04-20,14:55:00,3081800
6213,2017-04-20,20:20:00,3082000
6214,2017-04-20,14:59:00,3081800
6215,2017-04-20,14:59:00,3081800
6216,2017-04-24,16:40:00,3083200
6217,2017-04-24,19:10:00,3082000
6218,2017-04-28,2:35:00,3082800
6219,2017-04-13,2:10:00,3086800
6220,2017-04-30,3:21:00,3088600
6221,2017-04-30,13:01:00,3083000
6222,2017-04-30,13:00:00,3078800
6223,2017-04-30,12:57:00,3078800
6224,2017-04-13,20:10:00,3086800
6225,2017-05-07,12:20:00,3079000
6226,2017-05-09,10:24:00,3086200
6227,2017-05-15,19:26:00,3082000
6228,2017-05-16,4:40:00,3088000
6229,2017-05-16,14:02:00,3087800
6230,2017-05-16,14:00:00,3087800
6231,2017-05-17,10:47:00,3087000
6232,2017-05-18,21:00:00,3086200
6233,2017-05-19,20:50:00,3087800
6234,2017-05-19,20:50:00,3087800
6235,2017-05-19,20:50:00,3087800
6236,2017-05-19,20:50:00,3087800
6237,2017-05-19,20:50:00,3087800
6238,2017-05-19,20:50:00,3087800
6239,2017-05-20,0:35:00,3087000
6240,2017-05-20,0:35:00,3087000
6241,2017-05-20,0:35:00,3087000
6242,2017-05-20,0:35:00,3087000
6243,2017-05-20,0:35:00,3087000
6244,2017-05-20,0:35:00,3087000
6245,2017-05-20,0:35:00,3087000
6246,2017-05-20,0:35:00,3087000
6247,2017-05-20,0:35:00,3087000
6248,2017-05-20,0:35:00,3087000
6249,2017-05-20,0:35:00,3087000
6250,2017-05-20,0:35:00,3087000
6251,2017-05-20,0:35:00,3087000
6252,2017-05-20,0:35:00,3087000
6253,2017-05-20,22:40:00,3082000
6254,2017-05-21,14:25:00,3086000
6255,2017-05-24,13:35:00,3083000
6256,2017-05-24,13:35:00,3083000
6257,2017-05-24,13:30:00,3083000
6258,2017-05-30,18:37:00,3089200
6259,2017-06-01,16:15:00,3083000
6260,2017-06-01,16:30:00,3083000
6261,2017-06-07,13:22:00,3087200
6262,2017-06-06,23:12:00,3082000
6263,2017-04-21,20:20:00,3079000
6264,2017-04-21,20:20:00,3079000
6265,2017-06-10,17:51:00,3084600
6266,2017-06-10,17:51:00,3084600
6267,2017-06-10,17:51:00,3084600
6268,2017-06-15,14:40:00,3088800
6269,2017-06-21,9:15:00,3086800
6270,2017-06-13,19:20:00,3078200
6271,2017-06-20,23:43:00,3079000
6272,2017-06-20,23:43:00,3079000
6273,2017-06-22,20:50:00,3086800
6274,2017-06-23,11:00:00,3088200
6275,2017-06-27,19:45:00,3079000
6276,2017-06-11,8:30:00,3081800
6277,2017-06-11,8:30:00,3081800
6278,2017-06-26,20:42:00,3080400
6279,2017-06-28,22:50:00,3088200
6280,2017-06-29,22:38:00,3082400
6281,2017-07-03,22:45:00,3082000
6282,2017-07-03,22:45:00,3082000
6283,2017-07-10,2:49:00,3082600
6284,2017-07-13,9:57:00,3088800
6285,2017-07-13,9:59:00,3088800
6286,2017-07-13,19:10:00,3093400
6287,2017-07-14,16:12:00,3086800
6288,2017-07-17,11:56:00,3086800
6289,2017-07-19,2:30:00,3089200
6290,2017-07-22,20:58:00,3093800
6291,2017-07-22,20:58:00,3093800
6292,2017-07-22,20:58:00,3093800
6293,2017-07-23,7:42:00,3089000
6294,2017-07-24,13:56:00,3081800
6295,2017-07-25,23:07:00,3088200
6296,2017-07-27,21:23:00,3093200
6297,2017-07-30,17:57:00,3086000
6298,2017-08-05,2:25:00,3089200
6299,2017-08-07,19:00:00,3088400
6300,2017-08-07,19:00:00,3088400
6301,2017-08-12,13:02:00,3084600
6302,2017-08-12,13:02:00,3084600
6303,2017-08-12,13:02:00,3084600
6304,2017-08-12,13:02:00,3084600
6305,2017-08-13,0:20:00,3088600
6306,2017-08-14,12:59:00,3082400
6307,2017-08-14,12:59:00,3082400
6308,2017-08-14,12:59:00,3082400
6309,2017-08-18,23:55:00,3082400
6310,2017-08-19,19:00:00,3093800
6311,2017-08-19,19:00:00,3093800
6312,2017-08-19,19:00:00,3093800
6313,2017-08-21,2:10:00,3081800
6314,2017-08-25,2:15:00,3079000
6315,2017-08-25,2:15:00,3079000
6316,2017-08-25,2:15:00,3079000
6317,2017-08-31,23:10:00,3080400
6318,2017-08-31,0:20:00,3079000
6319,2017-09-02,1:15:00,3082600
6320,2017-09-01,0:45:00,3078200
6321,2017-08-31,23:50:00,3078800
6322,2017-09-04,19:40:00,3087000
6323,2017-09-04,19:40:00,3087000
6324,2017-09-06,8:03:00,3083800
6325,2017-08-07,1:35:00,3089000
6326,2017-09-08,12:15:00,3078000
6327,2017-08-31,12:10:00,3082400
6328,2017-09-17,13:10:00,3087800
6329,2017-09-17,17:03:00,3094600
6330,2017-09-25,20:00:00,3085400
6331,2017-09-28,13:10:00,3082600
6332,2017-09-28,13:46:00,3093600
6333,2017-10-01,19:40:00,3088400
6334,2017-10-01,19:40:00,3088400
6335,2017-10-04,15:00:00,3082600
6336,2017-10-06,0:01:00,3082400
6337,2017-10-06,0:01:00,3082400
6338,2017-10-06,0:01:00,3082400
6339,2017-10-07,23:00:00,3078200
6340,2017-10-09,20:55:00,3088600
6341,2017-10-12,13:45:00,3078800
6342,2017-10-13,20:02:00,3082000
6343,2017-10-13,20:02:00,3082000
6344,2017-10-19,3:00:00,3083800
6345,2017-10-22,16:39:00,3083800
6346,2017-10-27,12:10:00,3083000
6347,2017-10-27,12:10:00,3083000
6348,2017-10-27,12:10:00,3083000
6349,2017-10-27,12:10:00,3083000
6350,2017-10-27,20:15:00,3085800
6351,2017-10-30,18:23:00,3079000
6352,2017-10-31,6:15:00,3081600
6353,2017-10-13,1:30:00,3082800
6354,2017-11-01,10:40:00,3081400
6355,2017-11-03,20:55:00,3079400
6356,2017-11-04,1:20:00,3081600
6357,2017-11-05,1:34:00,3086200
6358,2017-11-05,22:31:00,3086800
6359,2017-10-28,1:00:00,3083800
6360,2017-10-31,7:30:00,3082000
6361,2017-11-10,16:45:00,3093800
6362,2017-11-10,20:37:00,3082200
6363,2017-11-10,17:05:00,3086200
6364,2017-11-10,17:05:00,3086200
6365,2017-11-10,17:05:00,3086200
6366,2017-11-14,20:42:00,3080400
6367,2017-11-14,20:46:00,3080400
6368,2017-11-16,9:38:00,3079000
6369,2017-11-18,18:41:00,3082200
6370,2017-11-19,14:09:00,3086000
6371,2017-11-20,18:44:00,3081800
6372,2017-11-20,18:44:00,3081800
6373,2017-11-20,18:44:00,3081800
6374,2017-11-20,23:14:00,3081800
6375,2017-11-20,21:57:00,3089200
6376,2017-11-20,14:48:00,3078600
6377,2017-11-20,14:48:00,3078600
6378,2017-11-01,10:40:00,3081400
6379,2017-11-22,21:50:00,3082800
6380,2017-11-24,19:02:00,3087200
6381,2017-11-26,20:42:00,3081800
6382,2017-11-28,23:41:00,3079200
6383,2017-12-02,18:30:00,3078000
6384,2017-12-02,18:30:00,3078000
6385,2017-11-28,19:15:00,3088600
6386,2017-11-28,19:05:00,3088200
6387,2017-12-09,10:54:00,3086800
6388,2017-12-14,23:02:00,3094600
6389,2017-12-16,19:27:00,3085400
6390,2017-12-18,21:44:00,3089000
6391,2017-12-20,20:33:00,3082200
6392,2017-12-26,13:15:00,3089000
6393,2017-12-28,18:29:00,3078200
6394,2017-12-29,23:00:00,3084000
6395,2017-01-23,16:30:00,3013800
6396,2017-02-03,12:00:00,3013800
6397,2017-02-03,14:00:00,3013800
6398,2017-02-03,14:00:00,3013800
6399,2017-02-06,11:05:00,3007000
6400,2017-02-06,11:05:00,3007000
6401,2017-02-06,11:05:00,3007000
6402,2017-02-11,20:03:00,3016000
6403,2017-02-18,23:16:00,3007000
6404,2017-02-18,23:16:00,3007000
6405,2017-02-18,23:16:00,3007000
6406,2017-02-18,23:16:00,3007000
6407,2017-02-21,12:40:00,3016000
6408,2017-02-28,11:24:00,3013200
6409,2017-02-28,11:24:00,3013200
6410,2017-02-28,11:24:00,3013200
6411,2017-02-08,12:20:00,3006800
6412,2017-02-08,12:20:00,3006800
6413,2017-03-02,19:30:00,3014200
6414,2017-03-11,20:11:00,3019600
6415,2017-03-11,20:11:00,3019600
6416,2017-03-11,20:05:00,3013400
6417,2017-03-28,11:15:00,3013800
6418,2017-03-29,21:50:00,3019200
6419,2017-03-30,18:50:00,3016000
6420,2017-04-02,13:10:00,3003400
6421,2017-04-02,13:10:00,3003400
6422,2017-04-02,13:10:00,3003400
6423,2017-04-02,13:10:00,3003400
6424,2017-04-02,13:10:00,3003400
6425,2017-04-02,13:10:00,3003400
6426,2017-04-05,12:35:00,3013800
6427,2017-04-05,12:40:00,3016000
6428,2017-04-05,12:40:00,3016000
6429,2017-04-10,20:35:00,3013000
6430,2017-04-16,8:32:00,3006800
6431,2017-04-18,9:30:00,3003800
6432,2017-04-22,14:17:00,3020800
6433,2017-04-24,16:55:00,3003000
6434,2017-04-24,16:55:00,3003000
6435,2017-04-24,16:55:00,3003000
6436,2017-04-24,9:45:00,3005800
6437,2017-04-28,8:06:00,3013400
6438,2017-04-24,2:27:00,3003400
6439,2017-04-28,18:38:00,3012600
6440,2017-04-30,1:38:00,3013400
6441,2017-05-09,14:44:00,3012000
6442,2017-05-25,14:10:00,3016000
6443,2017-05-25,14:10:00,3016000
6444,2017-05-25,14:10:00,3016000
6445,2017-05-25,14:10:00,3016000
6446,2017-05-03,22:46:00,3002200
6447,2017-06-19,23:00:00,3013000
6448,2017-06-30,20:20:00,3013800
6449,2017-07-02,19:32:00,3006200
6450,2017-07-03,4:55:00,3016000
6451,2017-06-09,16:07:00,3006600
6452,2017-07-06,8:05:00,3012801
6453,2017-07-06,8:05:00,3012801
6454,2017-07-06,8:05:00,3012801
6455,2017-07-13,3:20:00,3013800
6456,2017-07-15,22:48:00,3013400
6457,2017-07-21,20:45:00,3006600
6458,2017-07-29,13:10:00,3003000
6459,2017-07-29,17:51:00,3005800
6460,2017-08-23,8:14:00,3006600
6461,2017-08-29,10:20:00,3014000
6462,2017-08-29,10:20:00,3014000
6463,2017-09-06,12:30:00,3013800
6464,2017-09-18,21:54:00,3013800
6465,2017-09-23,13:03:00,3021000
6466,2017-10-07,12:10:00,3006000
6467,2017-10-08,9:45:00,3013000
6468,2017-10-15,16:39:00,3006800
6469,2017-10-15,16:39:00,3006800
6470,2017-10-22,6:10:00,3014800
6471,2017-10-27,20:10:00,3012600
6472,2017-10-29,13:22:00,3006800
6473,2017-11-04,23:13:00,3012600
6474,2017-11-04,22:13:00,3012600
6475,2017-11-17,4:21:00,3020200
6476,2017-11-27,0:40:00,3005800
6477,2017-11-28,9:55:00,3005400
6478,2017-11-19,16:41:00,3005601
6479,2017-01-11,16:45:00,3102200
6480,2017-01-17,13:41:00,3098200
6481,2017-01-12,22:54:00,3099400
6482,2017-01-12,22:56:00,3099400
6483,2017-01-13,20:05:00,3100600
6484,2017-01-24,8:50:00,3095000
6485,2017-01-20,23:10:00,3095000
6486,2017-01-26,23:55:00,3098400
6487,2017-01-28,15:38:00,3099800
6488,2017-01-28,15:45:00,3100600
6489,2017-01-30,0:10:00,3099000
6490,2017-01-26,17:25:00,3109800
6491,2017-01-21,18:30:00,3109800
6492,2017-02-08,16:11:00,3098200
6493,2017-02-08,17:40:00,3098200
6494,2017-02-10,17:10:00,3098200
6495,2017-02-16,14:12:00,3096800
6496,2017-02-16,14:12:00,3096800
6497,2017-02-16,14:12:00,3096800
6498,2017-02-14,19:25:00,3097400
6499,2017-02-16,16:43:00,3101400
6500,2017-02-18,11:55:00,3098200
6501,2017-02-21,17:30:00,3098200
6502,2017-02-22,17:25:00,3096600
6503,2017-02-23,20:55:00,3096400
6504,2017-02-24,16:46:00,3097400
6505,2017-02-24,11:11:00,3095400
6506,2017-02-24,11:07:00,3095400
6507,2017-02-24,11:10:00,3095400
6508,2017-02-23,2:45:00,3098600
6509,2017-02-23,2:45:00,3098600
6510,2017-02-28,18:29:00,3098200
6511,2017-03-02,17:30:00,3099600
6512,2017-02-27,0:41:00,3098200
6513,2017-03-01,13:59:00,3102800
6514,2017-03-05,15:29:00,3102800
6515,2017-03-04,8:45:00,3102600
6516,2017-03-05,15:29:00,3102400
6517,2017-02-04,19:36:00,3097400
6518,2017-03-09,0:15:00,3096800
6519,2017-03-09,0:15:00,3096800
6520,2017-03-16,13:57:00,3103400
6521,2017-03-12,19:05:00,3100400
6522,2017-03-19,2:57:00,3101800
6523,2017-03-09,2:57:00,3101800
6524,2017-03-19,2:57:00,3101800
6525,2017-03-19,2:57:00,3101800
6526,2017-03-19,2:57:00,3101800
6527,2017-03-22,23:52:00,3095400
6528,2017-03-24,19:55:00,3096800
6529,2017-03-25,13:15:00,3096800
6530,2017-03-30,23:40:00,3110400
6531,2017-03-31,0:10:00,3098200
6532,2017-04-02,2:15:00,3099800
6533,2017-04-02,19:00:00,3103400
6534,2017-04-01,22:05:00,3098200
6535,2017-04-01,10:04:00,3098800
6536,2017-04-15,0:08:00,3095000
6537,2017-04-20,6:13:00,3096200
6538,2017-04-20,14:33:00,3098600
6539,2017-04-21,18:55:00,3102600
6540,2017-04-23,18:25:00,3099400
6541,2017-04-23,23:46:00,3099000
6542,2017-05-04,12:49:00,3097400
6543,2017-04-27,11:46:00,3100600
6544,2017-04-27,11:46:00,3100600
6545,2017-04-29,3:00:00,3103400
6546,2017-05-15,21:05:00,3095600
6547,2017-05-15,21:05:00,3095600
