boro_ct2010,Date,Time,Type
1006400,6/19/2017,9:15:00,PersonalCrime
3019200,6/19/2017,3:50:00,PersonalCrime
2019500,6/19/2017,21:00:00,PersonalCrime
3038100,6/19/2017,7:30:00,PersonalCrime
3034800,6/19/2017,21:47:00,PersonalCrime
1020000,6/19/2017,19:10:00,PersonalCrime
2018301,6/19/2017,12:17:00,PersonalCrime
3079602,6/19/2017,14:25:00,PersonalCrime
1015200,6/19/2017,14:02:00,PersonalCrime
2006500,6/19/2017,16:30:00,PersonalCrime
2009300,6/19/2017,19:00:00,PersonalCrime
1006500,6/19/2017,2:30:00,PersonalCrime
4122701,6/19/2017,13:20:00,PersonalCrime
3010100,6/19/2017,1:10:00,PersonalCrime
2006700,6/19/2017,12:00:00,PersonalCrime
4035100,6/19/2017,2:00:00,PersonalCrime
3048900,6/19/2017,13:25:00,PersonalCrime
2019300,6/19/2017,21:55:00,PersonalCrime
1027500,6/19/2017,22:45:00,PersonalCrime
1015200,6/19/2017,13:45:00,PersonalCrime
2036800,6/19/2017,13:25:00,PersonalCrime
2042600,6/19/2017,8:40:00,PersonalCrime
2006200,6/19/2017,0:10:00,PersonalCrime
4053900,6/19/2017,22:30:00,PersonalCrime
3048900,6/19/2017,13:25:00,PersonalCrime
3089800,6/19/2017,20:00:00,PersonalCrime
3003700,6/19/2017,3:02:00,PersonalCrime
4062100,6/19/2017,14:15:00,PersonalCrime
1023502,6/19/2017,15:30:00,PersonalCrime
2039902,6/19/2017,4:45:00,PersonalCrime
3026300,6/19/2017,0:01:00,PersonalCrime
3076600,6/19/2017,21:00:00,PersonalCrime
3027700,6/19/2017,22:50:00,PersonalCrime
1001002,6/19/2017,17:30:00,PersonalCrime
1020000,6/19/2017,15:30:00,PersonalCrime
2028700,6/19/2017,10:45:00,PersonalCrime
2007500,6/19/2017,12:00:00,PersonalCrime
1009600,6/19/2017,17:00:00,PersonalCrime
3002100,6/19/2017,13:59:00,PersonalCrime
2002000,6/19/2017,10:00:00,PersonalCrime
3003500,6/19/2017,19:05:00,PersonalCrime
3080800,6/19/2017,18:30:00,PersonalCrime
1019600,6/19/2017,23:35:00,PersonalCrime
3116400,6/19/2017,5:00:00,PersonalCrime
2007900,6/19/2017,20:45:00,PersonalCrime
1023600,6/19/2017,18:00:00,PersonalCrime
3023500,6/19/2017,17:35:00,PersonalCrime
3008500,6/20/2017,8:00:00,PersonalCrime
4103202,6/20/2017,10:00:00,PersonalCrime
3092400,6/20/2017,0:01:00,PersonalCrime
5000700,6/20/2017,15:00:00,PersonalCrime
4094202,6/20/2017,20:00:00,PersonalCrime
3092400,6/20/2017,22:30:00,PersonalCrime
2016500,6/20/2017,17:04:00,PersonalCrime
2007300,6/20/2017,14:45:00,PersonalCrime
2007900,6/20/2017,17:00:00,PersonalCrime
4099100,6/20/2017,22:00:00,PersonalCrime
2005002,6/20/2017,9:50:00,PersonalCrime
3054500,6/20/2017,2:35:00,PersonalCrime
3054500,6/20/2017,2:35:00,PersonalCrime
4013400,6/20/2017,21:45:00,PersonalCrime
3116400,6/20/2017,15:00:00,PersonalCrime
3115000,6/20/2017,3:10:00,PersonalCrime
3019300,6/20/2017,11:00:00,PersonalCrime
2042100,6/20/2017,1:20:00,PersonalCrime
1020300,6/20/2017,1:30:00,PersonalCrime
1029900,6/20/2017,8:26:00,PersonalCrime
2002000,6/20/2017,23:10:00,PersonalCrime
4095400,6/20/2017,16:14:00,PersonalCrime
3053800,6/20/2017,21:00:00,PersonalCrime
5003300,6/20/2017,19:00:00,PersonalCrime
3035500,6/20/2017,15:05:00,PersonalCrime
4046100,6/20/2017,18:45:00,PersonalCrime
1001200,6/20/2017,15:30:00,PersonalCrime
1021900,6/20/2017,12:15:00,PersonalCrime
3074800,6/20/2017,14:25:00,PersonalCrime
2035800,6/20/2017,12:00:00,PersonalCrime
3038300,6/20/2017,22:50:00,PersonalCrime
2039000,6/20/2017,5:41:00,PersonalCrime
3032800,6/20/2017,15:00:00,PersonalCrime
1018200,6/20/2017,12:50:00,PersonalCrime
3119600,6/20/2017,23:00:00,PersonalCrime
2038301,6/20/2017,20:30:00,PersonalCrime
3037000,6/20/2017,12:43:00,PersonalCrime
3028700,6/20/2017,17:38:00,PersonalCrime
3040900,6/20/2017,23:45:00,PersonalCrime
1016800,6/20/2017,21:05:00,PersonalCrime
3049100,6/20/2017,22:10:00,PersonalCrime
3008500,6/20/2017,15:20:00,PersonalCrime
1006400,6/20/2017,16:00:00,PersonalCrime
3036100,6/20/2017,12:00:00,PersonalCrime
2008500,6/20/2017,12:30:00,PersonalCrime
1018200,6/20/2017,20:30:00,PersonalCrime
4028400,6/20/2017,19:45:00,PersonalCrime
2039500,6/20/2017,19:01:00,PersonalCrime
1024700,6/20/2017,7:15:00,PersonalCrime
3049700,6/20/2017,23:15:00,PersonalCrime
1017100,6/20/2017,2:20:00,PersonalCrime
4047200,6/20/2017,11:30:00,PersonalCrime
2041800,6/20/2017,15:20:00,PersonalCrime
2026300,6/20/2017,20:30:00,PersonalCrime
3092400,6/20/2017,19:00:00,PersonalCrime
3099400,6/20/2017,19:30:00,PersonalCrime
4048400,6/20/2017,17:40:00,PersonalCrime
3091000,6/20/2017,17:30:00,PersonalCrime
3083000,6/20/2017,8:00:00,PersonalCrime
3114202,6/20/2017,17:50:00,PersonalCrime
1002500,6/20/2017,21:00:00,PersonalCrime
3086800,6/20/2017,12:55:00,PersonalCrime
5002100,6/20/2017,11:20:00,PersonalCrime
2040303,6/20/2017,11:23:00,PersonalCrime
3038700,6/20/2017,17:29:00,PersonalCrime
1003100,6/20/2017,20:30:00,PersonalCrime
4015802,6/20/2017,8:00:00,PersonalCrime
4096400,6/20/2017,14:50:00,PersonalCrime
3006800,6/20/2017,23:40:00,PersonalCrime
2039901,6/20/2017,4:15:00,PersonalCrime
1024200,6/20/2017,16:00:00,PersonalCrime
2020601,6/20/2017,1:15:00,PersonalCrime
2038200,6/20/2017,23:20:00,PersonalCrime
3022700,6/20/2017,0:45:00,PersonalCrime
3040200,6/20/2017,22:10:00,PersonalCrime
2002300,6/20/2017,11:00:00,PersonalCrime
3050801,6/20/2017,23:00:00,PersonalCrime
1021600,6/20/2017,20:20:00,PersonalCrime
3030100,6/20/2017,6:15:00,PersonalCrime
1001002,6/20/2017,4:30:00,PersonalCrime
2021501,6/20/2017,6:47:00,PersonalCrime
2042500,6/20/2017,0:05:00,PersonalCrime
3115200,6/20/2017,17:00:00,PersonalCrime
4016600,6/20/2017,11:30:00,PersonalCrime
1000800,6/20/2017,9:45:00,PersonalCrime
2041400,6/20/2017,10:00:00,PersonalCrime
4052100,6/20/2017,18:50:00,PersonalCrime
4094202,6/20/2017,10:50:00,PersonalCrime
2003900,6/20/2017,11:25:00,PersonalCrime
2037300,6/20/2017,1:05:00,PersonalCrime
3038200,6/20/2017,8:20:00,PersonalCrime
3105804,6/20/2017,0:15:00,PersonalCrime
3043300,6/20/2017,9:00:00,PersonalCrime
3032600,6/20/2017,16:00:00,PersonalCrime
3092400,6/20/2017,23:00:00,PersonalCrime
4047000,6/20/2017,21:00:00,PersonalCrime
4083800,6/20/2017,23:15:00,PersonalCrime
2000400,6/20/2017,12:50:00,PersonalCrime
2000100,6/20/2017,11:45:00,PersonalCrime
1024200,6/20/2017,16:00:00,PersonalCrime
1018600,6/20/2017,20:17:00,PersonalCrime
4029400,6/20/2017,23:00:00,PersonalCrime
3093600,6/20/2017,8:45:00,PersonalCrime
3056600,6/20/2017,8:40:00,PersonalCrime
3087000,6/20/2017,21:22:00,PersonalCrime
4027000,6/20/2017,9:20:00,PersonalCrime
3118800,6/20/2017,18:10:00,PersonalCrime
1002400,6/20/2017,14:50:00,PersonalCrime
3006900,6/20/2017,9:55:00,PersonalCrime
4038100,6/20/2017,18:00:00,PersonalCrime
3084000,6/20/2017,18:00:00,PersonalCrime
1001600,6/20/2017,15:30:00,PersonalCrime
1026100,6/20/2017,21:00:00,PersonalCrime
3008500,6/20/2017,16:55:00,PersonalCrime
2004300,6/20/2017,22:08:00,PersonalCrime
1001200,6/21/2017,23:00:00,PersonalCrime
2001900,6/21/2017,11:30:00,PersonalCrime
2048400,6/21/2017,15:50:00,PersonalCrime
3024900,6/21/2017,1:15:00,PersonalCrime
2046202,6/21/2017,11:05:00,PersonalCrime
3120800,6/21/2017,5:20:00,PersonalCrime
5013302,6/21/2017,1:00:00,PersonalCrime
3025902,6/21/2017,19:45:00,PersonalCrime
3078200,6/21/2017,2:12:00,PersonalCrime
3032500,6/21/2017,16:00:00,PersonalCrime
2033600,6/21/2017,7:55:00,PersonalCrime
2008300,6/21/2017,20:30:00,PersonalCrime
1000900,6/21/2017,10:15:00,PersonalCrime
3036300,6/21/2017,20:40:00,PersonalCrime
2003500,6/21/2017,21:08:00,PersonalCrime
3035300,6/21/2017,0:10:00,PersonalCrime
2004100,6/21/2017,0:15:00,PersonalCrime
2004800,6/21/2017,19:15:00,PersonalCrime
3057200,6/21/2017,12:45:00,PersonalCrime
5030302,6/21/2017,0:30:00,PersonalCrime
4015500,6/21/2017,16:08:00,PersonalCrime
2039000,6/21/2017,2:30:00,PersonalCrime
2006200,6/21/2017,0:10:00,PersonalCrime
5025100,6/21/2017,22:30:00,PersonalCrime
3028100,6/21/2017,16:25:00,PersonalCrime
1019800,6/21/2017,0:40:00,PersonalCrime
4063000,6/21/2017,3:00:00,PersonalCrime
2000100,6/21/2017,19:55:00,PersonalCrime
4116700,6/21/2017,0:15:00,PersonalCrime
2036501,6/21/2017,15:27:00,PersonalCrime
5006400,6/21/2017,16:15:00,PersonalCrime
1027900,6/21/2017,21:00:00,PersonalCrime
1021303,6/21/2017,20:15:00,PersonalCrime
2033800,6/21/2017,16:30:00,PersonalCrime
3052300,6/21/2017,6:10:00,PersonalCrime
1022400,6/21/2017,23:15:00,PersonalCrime
3041700,6/21/2017,21:09:00,PersonalCrime
4004300,6/21/2017,17:00:00,PersonalCrime
3086200,6/21/2017,16:00:00,PersonalCrime
2033400,6/21/2017,14:00:00,PersonalCrime
4035700,6/21/2017,6:00:00,PersonalCrime
3006500,6/21/2017,5:35:00,PersonalCrime
4045700,6/21/2017,8:20:00,PersonalCrime
2001900,6/21/2017,12:43:00,PersonalCrime
3068000,6/21/2017,21:20:00,PersonalCrime
4096400,6/21/2017,10:50:00,PersonalCrime
2021900,6/21/2017,13:43:00,PersonalCrime
1001200,6/21/2017,16:25:00,PersonalCrime
3090600,6/21/2017,20:35:00,PersonalCrime
3079200,6/21/2017,20:17:00,PersonalCrime
2000100,6/21/2017,18:48:00,PersonalCrime
1001800,6/21/2017,23:20:00,PersonalCrime
3005900,6/21/2017,7:30:00,PersonalCrime
2000100,6/21/2017,19:55:00,PersonalCrime
1001800,6/21/2017,18:45:00,PersonalCrime
3031300,6/21/2017,2:06:00,PersonalCrime
3024700,6/21/2017,22:35:00,PersonalCrime
5001100,6/21/2017,18:38:00,PersonalCrime
3007700,6/21/2017,6:30:00,PersonalCrime
4059900,6/21/2017,1:30:00,PersonalCrime
1024200,6/21/2017,21:40:00,PersonalCrime
2017500,6/21/2017,4:00:00,PersonalCrime
3087200,6/21/2017,16:15:00,PersonalCrime
3032600,6/21/2017,15:15:00,PersonalCrime
2013500,6/21/2017,23:30:00,PersonalCrime
2037300,6/21/2017,0:40:00,PersonalCrime
3024600,6/21/2017,22:55:00,PersonalCrime
3052000,6/21/2017,22:40:00,PersonalCrime
2033000,6/21/2017,22:30:00,PersonalCrime
2000100,6/21/2017,9:10:00,PersonalCrime
3038200,6/21/2017,1:09:00,PersonalCrime
3036100,6/21/2017,0:30:00,PersonalCrime
3035300,6/21/2017,0:10:00,PersonalCrime
2022101,6/21/2017,8:00:00,PersonalCrime
3029700,6/21/2017,18:20:00,PersonalCrime
5002100,6/21/2017,1:00:00,PersonalCrime
4071304,6/21/2017,0:10:00,PersonalCrime
3100600,6/21/2017,6:30:00,PersonalCrime
3028501,6/21/2017,20:52:00,PersonalCrime
4100801,6/21/2017,11:04:00,PersonalCrime
1022302,6/21/2017,21:30:00,PersonalCrime
1024302,6/21/2017,15:20:00,PersonalCrime
3021700,6/21/2017,23:45:00,PersonalCrime
4068000,6/21/2017,21:30:00,PersonalCrime
2000100,6/21/2017,18:48:00,PersonalCrime
3090000,6/21/2017,0:30:00,PersonalCrime
3042300,6/21/2017,5:40:00,PersonalCrime
3094401,6/21/2017,2:50:00,PersonalCrime
2035900,6/21/2017,17:15:00,PersonalCrime
3055100,6/21/2017,12:28:00,PersonalCrime
3098600,6/21/2017,20:00:00,PersonalCrime
3030700,6/21/2017,0:01:00,PersonalCrime
1023100,6/21/2017,18:19:00,PersonalCrime
2033000,6/21/2017,1:35:00,PersonalCrime
4033402,6/21/2017,20:35:00,PersonalCrime
2040501,6/21/2017,1:43:00,PersonalCrime
4050500,6/21/2017,7:04:00,PersonalCrime
1011100,6/21/2017,16:30:00,PersonalCrime
4014400,6/21/2017,11:40:00,PersonalCrime
4010600,6/21/2017,14:20:00,PersonalCrime
3028600,6/21/2017,0:00:00,PersonalCrime
3057200,6/21/2017,5:30:00,PersonalCrime
4084900,6/21/2017,23:40:00,PersonalCrime
3008500,6/21/2017,13:15:00,PersonalCrime
4101002,6/21/2017,2:25:00,PersonalCrime
3001500,6/21/2017,11:30:00,PersonalCrime
3034200,6/21/2017,22:30:00,PersonalCrime
1022600,6/21/2017,9:22:00,PersonalCrime
1021600,6/21/2017,6:10:00,PersonalCrime
1002900,6/21/2017,15:05:00,PersonalCrime
4141700,6/21/2017,20:00:00,PersonalCrime
2002800,6/21/2017,1:00:00,PersonalCrime
4111300,6/21/2017,23:15:00,PersonalCrime
3091200,6/21/2017,1:00:00,PersonalCrime
3018100,6/21/2017,19:01:00,PersonalCrime
3025600,6/21/2017,8:00:00,PersonalCrime
4039800,6/21/2017,0:47:00,PersonalCrime
4038301,6/21/2017,11:00:00,PersonalCrime
3003700,6/21/2017,12:10:00,PersonalCrime
3038700,6/21/2017,23:00:00,PersonalCrime
3010000,6/21/2017,9:50:00,PersonalCrime
3054200,6/21/2017,22:07:00,PersonalCrime
2000100,6/21/2017,19:55:00,PersonalCrime
3100600,6/21/2017,6:30:00,PersonalCrime
3028700,6/21/2017,2:50:00,PersonalCrime
5002100,6/21/2017,1:00:00,PersonalCrime
3088400,6/21/2017,19:00:00,PersonalCrime
2033400,6/21/2017,8:00:00,PersonalCrime
1011600,6/21/2017,9:40:00,PersonalCrime
4056400,6/21/2017,12:05:00,PersonalCrime
3008500,6/21/2017,17:30:00,PersonalCrime
4027000,6/21/2017,19:00:00,PersonalCrime
3093600,6/21/2017,22:25:00,PersonalCrime
3092000,6/21/2017,6:10:00,PersonalCrime
1021303,6/21/2017,7:45:00,PersonalCrime
2039902,6/21/2017,21:58:00,PersonalCrime
3119600,6/21/2017,18:36:00,PersonalCrime
4013200,6/21/2017,6:00:00,PersonalCrime
2038302,6/21/2017,13:20:00,PersonalCrime
4035100,6/21/2017,8:00:00,PersonalCrime
3045200,6/21/2017,20:15:00,PersonalCrime
3051200,6/21/2017,23:15:00,PersonalCrime
1016500,6/22/2017,23:59:00,PersonalCrime
1022900,6/22/2017,23:57:00,PersonalCrime
4022001,6/22/2017,0:05:00,PersonalCrime
4095400,6/22/2017,7:55:00,PersonalCrime
4085700,6/22/2017,14:45:00,PersonalCrime
3090600,6/22/2017,13:25:00,PersonalCrime
2043600,6/22/2017,11:25:00,PersonalCrime
4094202,6/22/2017,12:30:00,PersonalCrime
3057200,6/22/2017,1:50:00,PersonalCrime
4020600,6/22/2017,7:00:00,PersonalCrime
2023200,6/22/2017,11:30:00,PersonalCrime
3028100,6/22/2017,10:34:00,PersonalCrime
3075600,6/22/2017,23:30:00,PersonalCrime
3007000,6/22/2017,4:00:00,PersonalCrime
3082200,6/22/2017,7:58:00,PersonalCrime
3025400,6/22/2017,6:00:00,PersonalCrime
1009800,6/22/2017,23:45:00,PersonalCrime
3043100,6/22/2017,22:00:00,PersonalCrime
4095400,6/22/2017,7:55:00,PersonalCrime
4023500,6/22/2017,15:00:00,PersonalCrime
4018700,6/22/2017,22:30:00,PersonalCrime
5004000,6/22/2017,12:48:00,PersonalCrime
2026701,6/22/2017,15:00:00,PersonalCrime
4008500,6/22/2017,1:35:00,PersonalCrime
2028700,6/22/2017,20:20:00,PersonalCrime
3044300,6/22/2017,21:00:00,PersonalCrime
3030900,6/22/2017,4:00:00,PersonalCrime
3075800,6/22/2017,21:40:00,PersonalCrime
4114100,6/22/2017,17:00:00,PersonalCrime
3058800,6/22/2017,8:30:00,PersonalCrime
3096800,6/22/2017,21:00:00,PersonalCrime
3008200,6/22/2017,11:00:00,PersonalCrime
1019600,6/22/2017,16:40:00,PersonalCrime
1024200,6/22/2017,10:10:00,PersonalCrime
3110400,6/22/2017,19:00:00,PersonalCrime
1016600,6/22/2017,22:50:00,PersonalCrime
2043400,6/22/2017,11:00:00,PersonalCrime
3086400,6/22/2017,12:00:00,PersonalCrime
2016500,6/22/2017,3:00:00,PersonalCrime
3043300,6/22/2017,6:45:00,PersonalCrime
2002701,6/22/2017,2:44:00,PersonalCrime
4095400,6/22/2017,3:00:00,PersonalCrime
4051600,6/22/2017,14:00:00,PersonalCrime
3042600,6/22/2017,11:00:00,PersonalCrime
3025500,6/22/2017,10:30:00,PersonalCrime
4094202,6/22/2017,20:45:00,PersonalCrime
2039901,6/22/2017,22:30:00,PersonalCrime
3016300,6/22/2017,20:00:00,PersonalCrime
1011100,6/22/2017,3:00:00,PersonalCrime
2018301,6/22/2017,14:33:00,PersonalCrime
3116600,6/22/2017,8:30:00,PersonalCrime
2032800,6/22/2017,10:25:00,PersonalCrime
4085300,6/22/2017,17:30:00,PersonalCrime
1016400,6/22/2017,5:00:00,PersonalCrime
4025800,6/22/2017,18:00:00,PersonalCrime
3121000,6/22/2017,14:45:00,PersonalCrime
5012200,6/22/2017,8:25:00,PersonalCrime
2003900,6/22/2017,20:30:00,PersonalCrime
4056000,6/22/2017,13:00:00,PersonalCrime
2000100,6/22/2017,14:10:00,PersonalCrime
5030302,6/22/2017,23:25:00,PersonalCrime
1017000,6/22/2017,20:10:00,PersonalCrime
2046202,6/22/2017,22:35:00,PersonalCrime
5018702,6/22/2017,0:32:00,PersonalCrime
2005001,6/22/2017,5:00:00,PersonalCrime
3097000,6/22/2017,15:30:00,PersonalCrime
4016300,6/22/2017,0:05:00,PersonalCrime
3103400,6/22/2017,23:48:00,PersonalCrime
5022600,6/22/2017,19:40:00,PersonalCrime
4095400,6/22/2017,3:00:00,PersonalCrime
2040302,6/22/2017,1:50:00,PersonalCrime
2022101,6/22/2017,9:30:00,PersonalCrime
3005300,6/22/2017,6:10:00,PersonalCrime
2019300,6/22/2017,1:56:00,PersonalCrime
4021200,6/22/2017,22:20:00,PersonalCrime
5004000,6/22/2017,8:00:00,PersonalCrime
3023300,6/22/2017,18:30:00,PersonalCrime
3040000,6/22/2017,19:30:00,PersonalCrime
2043500,6/22/2017,21:25:00,PersonalCrime
2000100,6/22/2017,18:00:00,PersonalCrime
3044800,6/22/2017,19:08:00,PersonalCrime
2028700,6/22/2017,21:00:00,PersonalCrime
3110600,6/22/2017,11:25:00,PersonalCrime
4103201,6/22/2017,5:00:00,PersonalCrime
3041900,6/22/2017,22:40:00,PersonalCrime
4002200,6/22/2017,20:00:00,PersonalCrime
3025100,6/22/2017,18:30:00,PersonalCrime
3028100,6/22/2017,10:34:00,PersonalCrime
2002701,6/22/2017,22:20:00,PersonalCrime
1012100,6/22/2017,13:50:00,PersonalCrime
4046500,6/22/2017,9:00:00,PersonalCrime
3118202,6/22/2017,13:00:00,PersonalCrime
1012100,6/22/2017,11:40:00,PersonalCrime
3118400,6/22/2017,19:40:00,PersonalCrime
3036300,6/22/2017,13:30:00,PersonalCrime
4026400,6/22/2017,2:20:00,PersonalCrime
3072800,6/22/2017,18:00:00,PersonalCrime
4036300,6/22/2017,7:00:00,PersonalCrime
3082600,6/22/2017,20:15:00,PersonalCrime
4071702,6/22/2017,8:37:00,PersonalCrime
4094201,6/22/2017,19:50:00,PersonalCrime
3116400,6/22/2017,22:20:00,PersonalCrime
2022701,6/22/2017,17:35:00,PersonalCrime
2037300,6/22/2017,12:30:00,PersonalCrime
1022800,6/22/2017,7:20:00,PersonalCrime
2038100,6/22/2017,1:30:00,PersonalCrime
2004600,6/22/2017,6:00:00,PersonalCrime
