Census_Tracts,Time_Period,total
4096400,midday,38
4096400,morning,8
4097202,evening,10
4097202,latenight,7
4097202,midday,6
4097202,morning,6
4097203,evening,45
4097203,latenight,46
4097203,midday,48
4097203,morning,28
4097204,evening,5
4097204,latenight,10
4097204,midday,15
4097204,morning,4
4097300,evening,1
4097300,latenight,0
4097300,midday,1
4097300,morning,1
4098100,evening,2
4098100,latenight,0
4098100,midday,1
4098100,morning,1
4098700,evening,1
4098700,latenight,1
4098700,midday,0
4098700,morning,1
4099100,evening,2
4099100,latenight,1
4099100,midday,1
4099100,morning,0
4099200,evening,13
4099200,latenight,15
4099200,midday,13
4099200,morning,6
4099701,evening,2
4099701,latenight,1
4099701,midday,0
4099701,morning,0
4099703,evening,1
4099703,latenight,0
4099703,midday,1
4099703,morning,0
4099704,evening,2
4099704,latenight,0
4099704,midday,0
4099704,morning,1
4099705,evening,0
4099705,latenight,0
4099705,midday,1
4099705,morning,1
4099801,evening,24
4099801,latenight,10
4099801,midday,21
4099801,morning,5
4099802,evening,16
4099802,latenight,10
4099802,midday,8
4099802,morning,10
4100801,evening,6
4100801,latenight,1
4100801,midday,8
4100801,morning,2
4100802,evening,29
4100802,latenight,31
4100802,midday,25
4100802,morning,16
4101001,evening,18
4101001,latenight,20
4101001,midday,9
4101001,morning,9
4101002,evening,11
4101002,latenight,7
4101002,midday,9
4101002,morning,0
4101700,evening,3
4101700,latenight,2
4101700,midday,0
4101700,morning,1
4102900,evening,3
4102900,latenight,1
4102900,midday,3
4102900,morning,0
4103201,evening,40
4103201,latenight,56
4103201,midday,35
4103201,morning,18
4103202,evening,34
4103202,latenight,26
4103202,midday,29
4103202,morning,10
4103300,evening,1
4103300,latenight,0
4103300,midday,1
4103300,morning,1
4103900,evening,3
4103900,latenight,1
4103900,midday,0
4103900,morning,3
4104700,evening,1
4104700,latenight,2
4104700,midday,2
4104700,morning,1
4105900,evening,0
4105900,latenight,1
4105900,midday,0
4105900,morning,0
4107201,evening,8
4107201,latenight,1
4107201,midday,1
4107201,morning,5
4108500,evening,2
4108500,latenight,0
4108500,midday,0
4108500,morning,0
4109300,evening,1
4109300,latenight,0
4109300,midday,1
4109300,morning,0
4109700,evening,0
4109700,latenight,0
4109700,midday,2
4109700,morning,0
4109900,evening,1
4109900,latenight,2
4109900,midday,2
4109900,morning,4
4111300,evening,2
4111300,latenight,2
4111300,midday,1
4111300,morning,2
4112300,evening,4
4112300,latenight,4
4112300,midday,2
4112300,morning,0
4112900,evening,1
4112900,latenight,0
4112900,midday,0
4112900,morning,0
4113300,evening,0
4113300,latenight,0
4113300,midday,1
4113300,morning,0
4114100,evening,1
4114100,latenight,0
4114100,midday,2
4114100,morning,0
4115100,evening,0
4115100,latenight,1
4115100,midday,0
4115100,morning,0
4115500,evening,3
4115500,latenight,3
4115500,midday,0
4115500,morning,1
4115700,evening,0
4115700,latenight,3
4115700,midday,2
4115700,morning,0
4115900,evening,3
4115900,latenight,2
4115900,midday,2
4115900,morning,3
4116100,evening,4
4116100,latenight,3
4116100,midday,4
4116100,morning,2
4116300,evening,1
4116300,latenight,4
4116300,midday,1
4116300,morning,4
4116700,evening,5
4116700,latenight,4
4116700,midday,1
4116700,morning,1
4117100,evening,2
4117100,latenight,10
4117100,midday,2
4117100,morning,1
4117500,evening,3
4117500,latenight,3
4117500,midday,1
4117500,morning,0
4118100,evening,0
4118100,latenight,3
4118100,midday,2
4118100,morning,0
4118500,evening,1
4118500,latenight,1
4118500,midday,0
4118500,morning,2
4118700,evening,0
4118700,latenight,0
4118700,midday,1
4118700,morning,0
4118900,evening,1
4118900,latenight,1
4118900,midday,0
4118900,morning,1
4119100,evening,0
4119100,latenight,1
4119100,midday,0
4119100,morning,0
4119300,evening,0
4119300,latenight,0
4119300,midday,3
4119300,morning,1
4119500,evening,0
4119500,latenight,1
4119500,midday,1
4119500,morning,0
4120100,evening,1
4120100,latenight,1
4120100,midday,0
4120100,morning,0
4120300,evening,1
4120300,latenight,0
4120300,midday,1
4120300,morning,0
4120500,evening,4
4120500,latenight,2
4120500,midday,0
4120500,morning,0
4120700,evening,0
4120700,latenight,0
4120700,midday,0
4120700,morning,1
4121100,evening,1
4121100,latenight,1
4121100,midday,0
4121100,morning,0
4121500,evening,5
4121500,latenight,1
4121500,midday,1
4121500,morning,0
4122300,evening,0
4122300,latenight,1
4122300,midday,0
4122300,morning,0
4122701,evening,12
4122701,latenight,20
4122701,midday,11
4122701,morning,8
4122702,evening,22
4122702,latenight,15
4122702,midday,13
4122702,morning,11
4124100,evening,1
4124100,latenight,3
4124100,midday,2
4124100,morning,0
4124700,evening,0
4124700,latenight,3
4124700,midday,0
4124700,morning,0
4125700,evening,3
4125700,latenight,5
4125700,midday,2
4125700,morning,2
4126500,evening,0
4126500,latenight,1
4126500,midday,0
4126500,morning,0
4126700,evening,3
4126700,latenight,4
4126700,midday,5
4126700,morning,0
4127700,evening,1
4127700,latenight,2
4127700,midday,0
4127700,morning,0
4128300,evening,0
4128300,latenight,2
4128300,midday,0
4128300,morning,0
4129102,evening,1
4129102,latenight,0
4129102,midday,0
4129102,morning,0
4129103,evening,0
4129103,latenight,1
4129103,midday,0
4129103,morning,0
4129104,evening,0
4129104,latenight,4
4129104,midday,0
4129104,morning,0
4130100,evening,4
4130100,latenight,2
4130100,midday,8
4130100,morning,5
4133300,evening,1
4133300,latenight,3
4133300,midday,1
4133300,morning,0
4134100,evening,3
4134100,latenight,5
4134100,midday,1
4134100,morning,0
4134700,evening,6
4134700,latenight,5
4134700,midday,7
4134700,morning,2
4136700,evening,1
4136700,latenight,0
4136700,midday,0
4136700,morning,0
4137700,evening,1
4137700,latenight,1
4137700,midday,1
4137700,morning,0
4138501,evening,2
4138501,latenight,0
4138501,midday,6
4138501,morning,3
4140300,evening,1
4140300,latenight,0
4140300,midday,1
4140300,morning,0
4140901,evening,0
4140901,latenight,1
4140901,midday,0
4140901,morning,0
4140902,evening,1
4140902,latenight,1
4140902,midday,1
4140902,morning,0
4141700,evening,2
4141700,latenight,1
4141700,midday,3
4141700,morning,1
4142900,evening,1
4142900,latenight,2
4142900,midday,1
4142900,morning,0
4143500,evening,0
4143500,latenight,0
4143500,midday,2
4143500,morning,0
4144100,evening,1
4144100,latenight,0
4144100,midday,0
4144100,morning,0
4144700,evening,0
4144700,latenight,1
4144700,midday,0
4144700,morning,0
4145101,evening,1
4145101,latenight,0
4145101,midday,0
4145101,morning,0
4145102,evening,1
4145102,latenight,0
4145102,midday,1
4145102,morning,0
4145900,evening,1
4145900,latenight,1
4145900,midday,0
4145900,morning,0
4146300,evening,6
4146300,latenight,1
4146300,midday,1
4146300,morning,0
4146700,evening,0
4146700,latenight,1
4146700,midday,4
4146700,morning,0
4147100,evening,1
4147100,latenight,10
4147100,midday,4
4147100,morning,2
4147900,evening,1
4147900,latenight,0
4147900,midday,0
4147900,morning,0
4148300,evening,5
4148300,latenight,4
4148300,midday,0
4148300,morning,0
4150701,evening,1
4150701,latenight,0
4150701,midday,0
4150701,morning,0
4150702,evening,3
4150702,latenight,0
4150702,midday,1
4150702,morning,3
4152901,evening,1
4152901,latenight,3
4152901,midday,2
4152901,morning,0
4155102,evening,11
4155102,latenight,10
4155102,midday,6
4155102,morning,2
4156700,evening,4
4156700,latenight,0
4156700,midday,2
4156700,morning,0
4157101,evening,0
4157101,latenight,4
4157101,midday,1
4157101,morning,2
4157102,evening,0
4157102,latenight,0
4157102,midday,2
4157102,morning,1
4157901,evening,3
4157901,latenight,0
4157901,midday,3
4157901,morning,0
4157902,evening,6
4157902,latenight,2
4157902,midday,2
4157902,morning,2
4157903,evening,0
4157903,latenight,1
4157903,midday,6
4157903,morning,2
4161700,evening,2
4161700,latenight,0
4161700,midday,1
4161700,morning,2
4162100,evening,2
4162100,latenight,1
4162100,midday,4
4162100,morning,2
5000300,evening,14
5000300,latenight,5
5000300,midday,12
5000300,morning,6
5000600,evening,5
5000600,latenight,2
5000600,midday,2
5000600,morning,0
5000700,evening,34
5000700,latenight,31
5000700,midday,32
5000700,morning,12
5000800,evening,8
5000800,latenight,2
5000800,midday,6
5000800,morning,0
5000900,evening,2
5000900,latenight,7
5000900,midday,7
5000900,morning,3
5001100,evening,15
5001100,latenight,6
5001100,midday,6
5001100,morning,5
5001700,evening,2
5001700,latenight,2
5001700,midday,1
5001700,morning,1
5001800,evening,0
5001800,latenight,0
5001800,midday,0
5001800,morning,1
5002001,evening,2
5002001,latenight,0
5002001,midday,1
5002001,morning,1
5002002,evening,3
5002002,latenight,2
5002002,midday,1
5002002,morning,0
5002100,evening,29
5002100,latenight,24
5002100,midday,17
5002100,morning,8
5002700,evening,7
5002700,latenight,6
5002700,midday,4
5002700,morning,3
5002900,evening,26
5002900,latenight,19
5002900,midday,14
5002900,morning,10
5003300,evening,5
5003300,latenight,2
5003300,midday,1
5003300,morning,2
5003600,evening,2
5003600,latenight,0
5003600,midday,0
5003600,morning,0
5003900,evening,3
5003900,latenight,0
5003900,midday,1
5003900,morning,1
5004000,evening,26
5004000,latenight,21
5004000,midday,11
5004000,morning,12
5004700,evening,1
5004700,latenight,0
5004700,midday,3
5004700,morning,3
5005000,evening,3
5005000,latenight,2
5005000,midday,0
5005000,morning,1
5005900,evening,1
5005900,latenight,0
5005900,midday,0
5005900,morning,1
5006400,evening,12
5006400,latenight,6
5006400,midday,11
5006400,morning,4
5006700,evening,4
5006700,latenight,4
5006700,midday,3
5006700,morning,8
5007000,evening,13
5007000,latenight,3
5007000,midday,5
5007000,morning,6
5007400,evening,5
5007400,latenight,1
5007400,midday,4
5007400,morning,1
5007500,evening,1
5007500,latenight,1
5007500,midday,2
5007500,morning,2
5007700,evening,5
5007700,latenight,2
5007700,midday,4
5007700,morning,4
5008100,evening,14
5008100,latenight,7
5008100,midday,4
5008100,morning,4
5009601,evening,1
5009601,latenight,2
5009601,midday,3
5009601,morning,1
5009602,evening,5
5009602,latenight,2
5009602,midday,2
5009602,morning,2
5009700,evening,8
5009700,latenight,6
5009700,midday,6
5009700,morning,0
5010500,evening,14
5010500,latenight,7
5010500,midday,6
5010500,morning,2
5011201,evening,4
5011201,latenight,3
5011201,midday,3
5011201,morning,1
5011202,evening,17
5011202,latenight,12
5011202,midday,13
5011202,morning,4
5011401,evening,9
5011401,latenight,2
5011401,midday,3
5011401,morning,1
5011402,evening,4
5011402,latenight,3
5011402,midday,0
5011402,morning,0
5012100,evening,2
5012100,latenight,0
5012100,midday,2
5012100,morning,0
5012200,evening,1
5012200,latenight,1
5012200,midday,3
5012200,morning,2
5012500,evening,3
5012500,latenight,1
5012500,midday,1
5012500,morning,1
5012804,evening,3
5012804,latenight,2
5012804,midday,5
5012804,morning,3
5012805,evening,2
5012805,latenight,2
5012805,midday,1
5012805,morning,0
5012806,evening,7
5012806,latenight,3
5012806,midday,4
5012806,morning,7
5013203,evening,6
5013203,latenight,2
5013203,midday,3
5013203,morning,0
5013204,evening,3
5013204,latenight,0
5013204,midday,2
5013204,morning,3
5013301,evening,4
5013301,latenight,3
5013301,midday,2
5013301,morning,2
5013302,evening,24
5013302,latenight,12
5013302,midday,13
5013302,morning,5
5013400,evening,2
5013400,latenight,5
5013400,midday,3
5013400,morning,2
5013800,evening,3
5013800,latenight,1
5013800,midday,1
5013800,morning,1
5014100,evening,2
5014100,latenight,0
5014100,midday,1
5014100,morning,0
5014604,evening,3
5014604,latenight,2
5014604,midday,7
5014604,morning,1
5014605,evening,8
5014605,latenight,1
5014605,midday,0
5014605,morning,1
5014606,evening,4
5014606,latenight,1
5014606,midday,5
5014606,morning,1
5014607,evening,1
5014607,latenight,0
5014607,midday,1
5014607,morning,1
5014608,evening,3
5014608,latenight,1
5014608,midday,5
5014608,morning,0
5014700,evening,1
5014700,latenight,0
5014700,midday,2
5014700,morning,1
5015100,evening,4
5015100,latenight,3
5015100,midday,2
5015100,morning,0
5015601,evening,7
5015601,latenight,2
5015601,midday,1
5015601,morning,3
5015602,evening,3
5015602,latenight,2
5015602,midday,0
5015602,morning,1
5015603,evening,1
5015603,latenight,0
5015603,midday,3
5015603,morning,1
5016901,evening,1
5016901,latenight,2
5016901,midday,1
5016901,morning,1
5017005,evening,5
5017005,latenight,1
5017005,midday,1
5017005,morning,0
5017007,evening,1
5017007,latenight,2
5017007,midday,6
5017007,morning,0
5017008,evening,6
5017008,latenight,1
5017008,midday,3
5017008,morning,0
5017009,evening,1
5017009,latenight,1
5017009,midday,1
5017009,morning,1
5017010,evening,7
5017010,latenight,0
5017010,midday,5
5017010,morning,2
5017011,evening,3
5017011,latenight,1
5017011,midday,1
5017011,morning,0
5017012,evening,2
5017012,latenight,3
5017012,midday,1
5017012,morning,0
5017300,evening,0
5017300,latenight,0
5017300,midday,1
5017300,morning,1
5017600,evening,1
5017600,latenight,2
5017600,midday,2
5017600,morning,0
5017700,evening,4
5017700,latenight,4
5017700,midday,2
5017700,morning,1
5018100,evening,4
5018100,latenight,5
5018100,midday,3
5018100,morning,2
5018701,evening,1
5018701,latenight,0
5018701,midday,0
5018701,morning,0
5018702,evening,1
5018702,latenight,1
5018702,midday,3
5018702,morning,1
5018901,evening,2
5018901,latenight,0
5018901,midday,4
5018901,morning,0
5018902,evening,0
5018902,latenight,2
5018902,midday,0
5018902,morning,0
5019700,evening,0
5019700,latenight,1
5019700,midday,0
5019700,morning,1
5019800,evening,9
5019800,latenight,1
5019800,midday,8
5019800,morning,5
5020100,evening,1
5020100,latenight,3
5020100,midday,4
5020100,morning,5
5020700,evening,21
5020700,latenight,14
5020700,midday,8
5020700,morning,4
5020801,evening,4
5020801,latenight,2
5020801,midday,3
5020801,morning,4
5020803,evening,7
5020803,latenight,0
5020803,midday,2
5020803,morning,0
5020804,evening,2
5020804,latenight,0
5020804,midday,0
5020804,morning,2
5021300,evening,6
5021300,latenight,16
5021300,midday,6
5021300,morning,2
5022300,evening,5
5022300,latenight,3
5022300,midday,4
5022300,morning,2
5022600,evening,7
5022600,latenight,3
5022600,midday,4
5022600,morning,2
5022800,evening,4
5022800,latenight,1
5022800,midday,3
5022800,morning,0
5023100,evening,5
5023100,latenight,9
5023100,midday,6
5023100,morning,2
5023900,evening,10
5023900,latenight,5
5023900,midday,7
5023900,morning,3
5024401,evening,1
5024401,latenight,1
5024401,midday,0
5024401,morning,1
5024402,evening,1
5024402,latenight,1
5024402,midday,1
5024402,morning,0
5024700,evening,6
5024700,latenight,6
5024700,midday,2
5024700,morning,1
5024800,evening,12
5024800,latenight,4
5024800,midday,6
5024800,morning,4
5025100,evening,0
5025100,latenight,2
5025100,midday,0
5025100,morning,1
5027301,evening,1
5027301,latenight,0
5027301,midday,2
5027301,morning,2
5027302,evening,1
5027302,latenight,1
5027302,midday,0
5027302,morning,0
5027702,evening,5
5027702,latenight,4
5027702,midday,2
5027702,morning,2
5027704,evening,5
5027704,latenight,0
5027704,midday,0
5027704,morning,1
5027705,evening,2
5027705,latenight,0
5027705,midday,1
5027705,morning,0
5027706,evening,3
5027706,latenight,0
5027706,midday,2
5027706,morning,2
5027900,evening,2
5027900,latenight,0
5027900,midday,0
5027900,morning,0
5029102,evening,3
5029102,latenight,5
5029102,midday,2
5029102,morning,0
5029103,evening,5
5029103,latenight,3
5029103,midday,3
5029103,morning,5
5029104,evening,3
5029104,latenight,3
5029104,midday,1
5029104,morning,0
5030301,evening,0
5030301,latenight,3
5030301,midday,3
5030301,morning,1
5030302,evening,22
5030302,latenight,12
5030302,midday,19
5030302,morning,8
5031901,evening,19
5031901,latenight,11
5031901,midday,10
5031901,morning,8
5031902,evening,12
5031902,latenight,6
5031902,midday,8
5031902,morning,2
5032300,evening,7
5032300,latenight,12
5032300,midday,10
5032300,morning,5
