Census_Tracts,Time_Period,total
4079701,morning,3
4079702,evening,4
4079702,latenight,10
4079702,midday,9
4079702,morning,6
4079900,evening,6
4079900,latenight,15
4079900,midday,6
4079900,morning,5
4080301,evening,8
4080301,latenight,11
4080301,midday,13
4080301,morning,6
4080302,evening,9
4080302,latenight,7
4080302,midday,10
4080302,morning,5
4080900,evening,36
4080900,latenight,12
4080900,midday,21
4080900,morning,9
4081400,evening,11
4081400,latenight,6
4081400,midday,5
4081400,morning,8
4081800,evening,4
4081800,latenight,10
4081800,midday,9
4081800,morning,7
4083700,evening,14
4083700,latenight,12
4083700,midday,21
4083700,morning,10
4083800,evening,10
4083800,latenight,6
4083800,midday,12
4083800,morning,4
4084000,evening,4
4084000,latenight,23
4084000,midday,12
4084000,morning,5
4084500,evening,13
4084500,latenight,8
4084500,midday,15
4084500,morning,1
4084601,evening,4
4084601,latenight,2
4084601,midday,6
4084601,morning,4
4084602,evening,8
4084602,latenight,3
4084602,midday,4
4084602,morning,5
4084900,evening,25
4084900,latenight,21
4084900,midday,22
4084900,morning,10
4085300,evening,26
4085300,latenight,14
4085300,midday,19
4085300,morning,6
4085500,evening,10
4085500,latenight,7
4085500,midday,5
4085500,morning,4
4085700,evening,7
4085700,latenight,8
4085700,midday,5
4085700,morning,6
4085900,evening,8
4085900,latenight,6
4085900,midday,7
4085900,morning,4
4086100,evening,5
4086100,latenight,2
4086100,midday,4
4086100,morning,2
4086300,evening,7
4086300,latenight,7
4086300,midday,7
4086300,morning,2
4086400,evening,11
4086400,latenight,4
4086400,midday,6
4086400,morning,2
4086500,evening,22
4086500,latenight,12
4086500,midday,12
4086500,morning,12
4086900,evening,33
4086900,latenight,27
4086900,midday,23
4086900,morning,16
4087100,evening,85
4087100,latenight,49
4087100,midday,66
4087100,morning,29
4088400,evening,20
4088400,latenight,24
4088400,midday,24
4088400,morning,17
4088901,evening,19
4088901,latenight,17
4088901,midday,16
4088901,morning,18
4089200,evening,17
4089200,latenight,27
4089200,midday,24
4089200,morning,13
4090700,evening,7
4090700,latenight,4
4090700,midday,6
4090700,morning,4
4091601,evening,4
4091601,latenight,3
4091601,midday,4
4091601,morning,6
4091900,evening,4
4091900,latenight,7
4091900,midday,10
4091900,morning,3
4092200,evening,4
4092200,latenight,1
4092200,midday,3
4092200,morning,1
4092500,evening,13
4092500,latenight,16
4092500,midday,6
4092500,morning,5
4092800,evening,4
4092800,latenight,3
4092800,midday,5
4092800,morning,5
4092900,evening,10
4092900,latenight,11
4092900,midday,14
4092900,morning,5
4093401,evening,1
4093401,latenight,0
4093401,midday,1
4093401,morning,0
4093402,evening,6
4093402,latenight,6
4093402,midday,8
4093402,morning,2
4093800,evening,15
4093800,latenight,8
4093800,midday,18
4093800,morning,5
4093900,evening,9
4093900,latenight,6
4093900,midday,6
4093900,morning,7
4094201,evening,11
4094201,latenight,11
4094201,midday,10
4094201,morning,11
4094202,evening,33
4094202,latenight,22
4094202,midday,38
4094202,morning,20
4094203,evening,18
4094203,latenight,8
4094203,midday,12
4094203,morning,7
4094500,evening,21
4094500,latenight,14
4094500,midday,19
4094500,morning,9
4094700,evening,1
4094700,latenight,3
4094700,midday,5
4094700,morning,5
4095400,evening,18
4095400,latenight,15
4095400,midday,34
4095400,morning,7
4096400,evening,19
4096400,latenight,21
4096400,midday,21
4096400,morning,13
4097202,evening,15
4097202,latenight,3
4097202,midday,0
4097202,morning,2
4097203,evening,25
4097203,latenight,27
4097203,midday,19
4097203,morning,17
4097204,evening,13
4097204,latenight,9
4097204,midday,6
4097204,morning,8
4097300,evening,5
4097300,latenight,2
4097300,midday,2
4097300,morning,3
4098100,evening,5
4098100,latenight,6
4098100,midday,4
4098100,morning,4
4098700,evening,13
4098700,latenight,3
4098700,midday,5
4098700,morning,3
4099100,evening,5
4099100,latenight,5
4099100,midday,10
4099100,morning,8
4099200,evening,20
4099200,latenight,5
4099200,midday,12
4099200,morning,5
4099701,evening,5
4099701,latenight,3
4099701,midday,6
4099701,morning,6
4099703,evening,4
4099703,latenight,4
4099703,midday,6
4099703,morning,10
4099704,evening,7
4099704,latenight,4
4099704,midday,4
4099704,morning,4
4099705,evening,3
4099705,latenight,5
4099705,midday,0
4099705,morning,4
4099801,evening,27
4099801,latenight,18
4099801,midday,36
4099801,morning,13
4099802,evening,19
4099802,latenight,11
4099802,midday,9
4099802,morning,6
4100801,evening,5
4100801,latenight,5
4100801,midday,6
4100801,morning,1
4100802,evening,47
4100802,latenight,23
4100802,midday,26
4100802,morning,15
4101001,evening,22
4101001,latenight,15
4101001,midday,12
4101001,morning,12
4101002,evening,11
4101002,latenight,6
4101002,midday,7
4101002,morning,6
4101700,evening,8
4101700,latenight,4
4101700,midday,8
4101700,morning,6
4102900,evening,6
4102900,latenight,6
4102900,midday,6
4102900,morning,4
4103201,evening,31
4103201,latenight,31
4103201,midday,23
4103201,morning,12
4103202,evening,26
4103202,latenight,26
4103202,midday,29
4103202,morning,18
4103300,evening,5
4103300,latenight,2
4103300,midday,3
4103300,morning,4
4103900,evening,12
4103900,latenight,9
4103900,midday,12
4103900,morning,7
4104700,evening,18
4104700,latenight,9
4104700,midday,11
4104700,morning,3
4105900,evening,3
4105900,latenight,3
4105900,midday,1
4105900,morning,2
4107201,evening,11
4107201,latenight,13
4107201,midday,5
4107201,morning,7
4108500,evening,7
4108500,latenight,7
4108500,midday,5
4108500,morning,4
4109300,evening,8
4109300,latenight,6
4109300,midday,7
4109300,morning,2
4109700,evening,1
4109700,latenight,3
4109700,midday,6
4109700,morning,2
4109900,evening,5
4109900,latenight,3
4109900,midday,10
4109900,morning,4
4111300,evening,4
4111300,latenight,3
4111300,midday,4
4111300,morning,1
4112300,evening,4
4112300,latenight,15
4112300,midday,3
4112300,morning,7
4112900,evening,5
4112900,latenight,5
4112900,midday,5
4112900,morning,6
4113300,evening,1
4113300,latenight,3
4113300,midday,4
4113300,morning,3
4113900,evening,3
4113900,latenight,1
4113900,midday,5
4113900,morning,4
4114100,evening,8
4114100,latenight,4
4114100,midday,6
4114100,morning,2
4114700,evening,3
4114700,latenight,0
4114700,midday,4
4114700,morning,1
4115100,evening,1
4115100,latenight,0
4115100,midday,0
4115100,morning,2
4115500,evening,0
4115500,latenight,7
4115500,midday,3
4115500,morning,2
4115700,evening,11
4115700,latenight,6
4115700,midday,9
4115700,morning,5
4115900,evening,12
4115900,latenight,4
4115900,midday,3
4115900,morning,4
4116100,evening,10
4116100,latenight,7
4116100,midday,7
4116100,morning,4
4116300,evening,10
4116300,latenight,10
4116300,midday,9
4116300,morning,4
4116700,evening,10
4116700,latenight,7
4116700,midday,5
4116700,morning,5
4117100,evening,10
4117100,latenight,7
4117100,midday,4
4117100,morning,2
4117500,evening,9
4117500,latenight,7
4117500,midday,5
4117500,morning,4
4118100,evening,3
4118100,latenight,2
4118100,midday,2
4118100,morning,3
4118500,evening,2
4118500,latenight,5
4118500,midday,7
4118500,morning,0
4118700,evening,5
4118700,latenight,2
4118700,midday,5
4118700,morning,1
4118900,evening,7
4118900,latenight,8
4118900,midday,4
4118900,morning,0
4119100,evening,7
4119100,latenight,5
4119100,midday,3
4119100,morning,3
4119300,evening,1
4119300,latenight,1
4119300,midday,2
4119300,morning,0
4119500,evening,0
4119500,latenight,2
4119500,midday,1
4119500,morning,0
4119900,evening,4
4119900,latenight,2
4119900,midday,1
4119900,morning,2
4120100,evening,5
4120100,latenight,2
4120100,midday,5
4120100,morning,1
4120300,evening,8
4120300,latenight,1
4120300,midday,2
4120300,morning,2
4120500,evening,8
4120500,latenight,6
4120500,midday,4
4120500,morning,2
4120700,evening,9
4120700,latenight,2
4120700,midday,10
4120700,morning,2
4121100,evening,2
4121100,latenight,1
4121100,midday,1
4121100,morning,0
4121500,evening,12
4121500,latenight,6
4121500,midday,7
4121500,morning,5
4122300,evening,5
4122300,latenight,1
4122300,midday,9
4122300,morning,5
4122701,evening,36
4122701,latenight,21
4122701,midday,25
4122701,morning,11
4122702,evening,30
4122702,latenight,19
4122702,midday,22
4122702,morning,9
4124100,evening,9
4124100,latenight,6
4124100,midday,10
4124100,morning,4
4124700,evening,5
4124700,latenight,9
4124700,midday,8
4124700,morning,2
4125700,evening,7
4125700,latenight,8
4125700,midday,8
4125700,morning,1
4126500,evening,2
4126500,latenight,1
4126500,midday,2
4126500,morning,0
4126700,evening,8
4126700,latenight,5
4126700,midday,12
4126700,morning,3
4127700,evening,10
4127700,latenight,14
4127700,midday,11
4127700,morning,3
4128300,evening,5
4128300,latenight,4
4128300,midday,3
4128300,morning,4
4129102,evening,9
4129102,latenight,6
4129102,midday,7
4129102,morning,3
4129103,evening,6
4129103,latenight,5
4129103,midday,7
4129103,morning,4
4129104,evening,12
4129104,latenight,2
4129104,midday,9
4129104,morning,4
4130100,evening,12
4130100,latenight,8
4130100,midday,17
4130100,morning,4
4133300,evening,9
4133300,latenight,6
4133300,midday,10
4133300,morning,5
4133900,evening,2
4133900,latenight,2
4133900,midday,0
4133900,morning,2
4134100,evening,9
4134100,latenight,12
4134100,midday,13
4134100,morning,6
4134700,evening,23
4134700,latenight,17
4134700,midday,18
4134700,morning,11
4136700,evening,8
4136700,latenight,4
4136700,midday,16
4136700,morning,7
4137700,evening,16
4137700,latenight,7
4137700,midday,13
4137700,morning,6
4138501,evening,7
4138501,latenight,5
4138501,midday,23
4138501,morning,2
4138502,evening,4
4138502,latenight,5
4138502,midday,2
4138502,morning,1
4139900,evening,7
4139900,latenight,1
4139900,midday,3
4139900,morning,5
4140300,evening,3
4140300,latenight,4
4140300,midday,5
4140300,morning,2
4140901,evening,3
4140901,latenight,1
4140901,midday,4
4140901,morning,1
4140902,evening,5
4140902,latenight,4
4140902,midday,7
4140902,morning,6
4141700,evening,10
4141700,latenight,5
4141700,midday,13
4141700,morning,7
4142900,evening,13
4142900,latenight,2
4142900,midday,7
4142900,morning,7
4143500,evening,4
4143500,latenight,3
4143500,midday,1
4143500,morning,5
4144100,evening,4
4144100,latenight,2
4144100,midday,7
4144100,morning,6
4144700,evening,11
4144700,latenight,3
4144700,midday,4
4144700,morning,2
4145101,evening,1
4145101,latenight,2
4145101,midday,2
4145101,morning,1
4145102,evening,4
4145102,latenight,2
4145102,midday,4
4145102,morning,1
4145900,evening,13
4145900,latenight,7
4145900,midday,0
4145900,morning,4
4146300,evening,2
4146300,latenight,5
4146300,midday,6
4146300,morning,2
4146700,evening,11
4146700,latenight,11
4146700,midday,6
4146700,morning,2
4147100,evening,9
4147100,latenight,9
4147100,midday,16
4147100,morning,10
4147900,evening,12
4147900,latenight,6
4147900,midday,10
4147900,morning,4
4148300,evening,6
4148300,latenight,5
4148300,midday,5
4148300,morning,5
4150701,evening,9
4150701,latenight,2
4150701,midday,6
4150701,morning,2
4150702,evening,6
4150702,latenight,6
4150702,midday,9
4150702,morning,5
4152901,evening,18
4152901,latenight,13
4152901,midday,17
4152901,morning,9
4152902,evening,15
4152902,latenight,9
4152902,midday,7
4152902,morning,6
4155101,evening,1
4155101,latenight,0
4155101,midday,3
4155101,morning,1
4155102,evening,18
4155102,latenight,6
4155102,midday,21
4155102,morning,4
4156700,evening,11
4156700,latenight,2
4156700,midday,6
4156700,morning,0
4157101,evening,30
4157101,latenight,13
4157101,midday,19
4157101,morning,7
4157102,evening,5
4157102,latenight,4
4157102,midday,4
4157102,morning,1
4157901,evening,12
4157901,latenight,8
4157901,midday,11
4157901,morning,3
4157902,evening,7
4157902,latenight,4
4157902,midday,10
4157902,morning,7
4157903,evening,3
4157903,latenight,7
4157903,midday,11
4157903,morning,1
4161700,evening,8
4161700,latenight,5
4161700,midday,12
4161700,morning,6
4162100,evening,18
4162100,latenight,14
4162100,midday,9
4162100,morning,4
5000300,evening,29
5000300,latenight,5
5000300,midday,14
5000300,morning,7
5000600,evening,10
5000600,latenight,7
5000600,midday,14
5000600,morning,11
5000700,evening,16
5000700,latenight,13
5000700,midday,20
5000700,morning,11
5000800,evening,9
5000800,latenight,5
5000800,midday,6
5000800,morning,4
5000900,evening,3
5000900,latenight,7
5000900,midday,4
5000900,morning,4
5001100,evening,12
5001100,latenight,16
5001100,midday,7
5001100,morning,14
5001700,evening,3
5001700,latenight,2
5001700,midday,5
5001700,morning,4
5002001,evening,5
5002001,latenight,5
5002001,midday,4
5002001,morning,1
5002002,evening,4
5002002,latenight,7
5002002,midday,4
5002002,morning,1
5002100,evening,23
5002100,latenight,24
5002100,midday,23
5002100,morning,15
5002700,evening,6
5002700,latenight,6
5002700,midday,7
5002700,morning,4
5002900,evening,28
5002900,latenight,17
5002900,midday,19
5002900,morning,8
5003300,evening,8
5003300,latenight,7
5003300,midday,4
5003300,morning,4
5003600,evening,4
5003600,latenight,2
5003600,midday,1
5003600,morning,4
5003900,evening,2
5003900,latenight,0
5003900,midday,4
5003900,morning,3
5004000,evening,28
5004000,latenight,14
5004000,midday,27
5004000,morning,15
5004700,evening,3
5004700,latenight,5
5004700,midday,4
5004700,morning,8
5005000,evening,12
5005000,latenight,6
5005000,midday,6
5005000,morning,1
5005900,evening,2
5005900,latenight,5
5005900,midday,10
5005900,morning,2
5006400,evening,10
5006400,latenight,6
5006400,midday,9
5006400,morning,2
5006700,evening,6
5006700,latenight,11
5006700,midday,6
5006700,morning,3
5007000,evening,13
5007000,latenight,7
5007000,midday,12
5007000,morning,9
5007400,evening,7
5007400,latenight,6
5007400,midday,10
5007400,morning,4
5007500,evening,4
5007500,latenight,7
5007500,midday,5
5007500,morning,1
5007700,evening,7
5007700,latenight,4
5007700,midday,2
5007700,morning,2
5008100,evening,12
5008100,latenight,11
5008100,midday,7
5008100,morning,7
5009601,evening,8
5009601,latenight,6
5009601,midday,11
5009601,morning,2
5009602,evening,11
5009602,latenight,8
5009602,midday,3
5009602,morning,1
5009700,evening,10
5009700,latenight,9
5009700,midday,12
5009700,morning,4
5010500,evening,11
5010500,latenight,14
5010500,midday,12
5010500,morning,10
5011201,evening,7
5011201,latenight,3
5011201,midday,7
5011201,morning,0
5011202,evening,21
5011202,latenight,10
5011202,midday,19
5011202,morning,9
5011401,evening,2
5011401,latenight,5
5011401,midday,7
5011401,morning,1
5011402,evening,6
5011402,latenight,0
5011402,midday,6
5011402,morning,3
5012100,evening,6
5012100,latenight,2
5012100,midday,3
5012100,morning,3
5012200,evening,11
5012200,latenight,7
5012200,midday,10
5012200,morning,4
5012500,evening,4
5012500,latenight,3
5012500,midday,4
5012500,morning,3
5012804,evening,7
5012804,latenight,8
5012804,midday,9
5012804,morning,1
5012805,evening,4
5012805,latenight,1
5012805,midday,3
5012805,morning,0
5012806,evening,8
5012806,latenight,13
5012806,midday,8
5012806,morning,2
5013201,evening,0
5013201,latenight,2
5013201,midday,2
5013201,morning,0
5013203,evening,2
5013203,latenight,4
5013203,midday,14
5013203,morning,1
5013204,evening,5
5013204,latenight,4
5013204,midday,4
5013204,morning,2
5013301,evening,2
5013301,latenight,2
5013301,midday,2
5013301,morning,3
5013302,evening,29
5013302,latenight,18
5013302,midday,15
5013302,morning,15
5013400,evening,10
5013400,latenight,9
5013400,midday,3
5013400,morning,4
5013800,evening,11
5013800,latenight,4
5013800,midday,6
5013800,morning,3
5014100,evening,8
5014100,latenight,4
5014100,midday,4
5014100,morning,0
5014604,evening,12
5014604,latenight,9
5014604,midday,12
5014604,morning,7
5014605,evening,4
5014605,latenight,6
5014605,midday,4
5014605,morning,4
5014606,evening,5
5014606,latenight,5
5014606,midday,10
5014606,morning,3
5014607,evening,5
5014607,latenight,2
5014607,midday,7
5014607,morning,4
5014608,evening,4
5014608,latenight,5
5014608,midday,4
5014608,morning,1
5014700,evening,2
5014700,latenight,4
5014700,midday,4
5014700,morning,2
5015100,evening,5
5015100,latenight,4
5015100,midday,11
5015100,morning,4
5015400,evening,0
5015400,latenight,1
5015400,midday,0
5015400,morning,0
5015601,evening,10
5015601,latenight,10
5015601,midday,9
5015601,morning,4
5015602,evening,2
5015602,latenight,4
5015602,midday,3
5015602,morning,1
5015603,evening,5
5015603,latenight,4
5015603,midday,13
5015603,morning,3
5016901,evening,7
5016901,latenight,4
5016901,midday,2
5016901,morning,2
5017005,evening,1
5017005,latenight,3
5017005,midday,8
5017005,morning,1
5017007,evening,3
5017007,latenight,6
5017007,midday,2
5017007,morning,0
5017008,evening,4
5017008,latenight,3
5017008,midday,9
5017008,morning,0
5017009,evening,5
5017009,latenight,4
5017009,midday,5
5017009,morning,3
5017010,evening,6
5017010,latenight,5
5017010,midday,11
5017010,morning,4
5017011,evening,4
5017011,latenight,4
5017011,midday,9
5017011,morning,2
5017012,evening,11
5017012,latenight,5
5017012,midday,10
5017012,morning,6
5017300,evening,5
5017300,latenight,4
5017300,midday,4
5017300,morning,0
5017600,evening,2
5017600,latenight,3
5017600,midday,8
5017600,morning,4
5017700,evening,10
5017700,latenight,6
5017700,midday,11
5017700,morning,5
5018100,evening,8
5018100,latenight,5
5018100,midday,4
5018100,morning,2
5018701,evening,2
5018701,latenight,0
5018701,midday,1
5018701,morning,0
5018702,evening,9
5018702,latenight,3
5018702,midday,11
5018702,morning,4
5018901,evening,7
5018901,latenight,4
5018901,midday,4
5018901,morning,7
5018902,evening,2
5018902,latenight,6
5018902,midday,4
5018902,morning,3
5019700,evening,1
5019700,latenight,4
5019700,midday,3
5019700,morning,2
5019800,evening,6
5019800,latenight,3
5019800,midday,10
5019800,morning,6
5020100,evening,9
5020100,latenight,8
5020100,midday,4
5020100,morning,3
5020700,evening,26
5020700,latenight,35
5020700,midday,21
5020700,morning,20
5020801,evening,12
5020801,latenight,4
5020801,midday,13
5020801,morning,5
5020803,evening,4
5020803,latenight,3
5020803,midday,9
5020803,morning,4
5020804,evening,2
5020804,latenight,4
5020804,midday,13
5020804,morning,2
5021300,evening,8
5021300,latenight,20
5021300,midday,12
5021300,morning,9
5022300,evening,9
5022300,latenight,6
5022300,midday,3
5022300,morning,1
5022600,evening,9
5022600,latenight,7
5022600,midday,14
5022600,morning,9
5022800,evening,8
5022800,latenight,1
5022800,midday,8
5022800,morning,2
5023100,evening,18
5023100,latenight,11
5023100,midday,13
5023100,morning,5
5023900,evening,17
5023900,latenight,3
5023900,midday,7
5023900,morning,4
5024401,evening,4
5024401,latenight,13
5024401,midday,6
5024401,morning,5
5024402,evening,4
5024402,latenight,4
5024402,midday,7
5024402,morning,3
5024700,evening,10
5024700,latenight,5
5024700,midday,8
5024700,morning,6
5024800,evening,25
5024800,latenight,6
5024800,midday,26
5024800,morning,11
5025100,evening,11
5025100,latenight,6
5025100,midday,6
5025100,morning,2
5027301,evening,3
5027301,latenight,1
5027301,midday,4
5027301,morning,4
5027302,evening,3
5027302,latenight,2
5027302,midday,4
5027302,morning,2
5027702,evening,42
5027702,latenight,3
5027702,midday,40
5027702,morning,9
5027704,evening,2
5027704,latenight,2
5027704,midday,3
5027704,morning,5
5027705,evening,4
5027705,latenight,1
5027705,midday,1
5027705,morning,1
5027706,evening,14
5027706,latenight,4
5027706,midday,14
5027706,morning,3
5027900,evening,6
5027900,latenight,3
5027900,midday,3
5027900,morning,6
5029102,evening,11
5029102,latenight,9
5029102,midday,24
5029102,morning,8
5029103,evening,7
5029103,latenight,8
5029103,midday,6
5029103,morning,7
5029104,evening,20
5029104,latenight,6
5029104,midday,9
5029104,morning,5
5030301,evening,7
5030301,latenight,6
5030301,midday,1
5030301,morning,4
5030302,evening,19
5030302,latenight,12
5030302,midday,20
5030302,morning,7
5031901,evening,15
5031901,latenight,6
5031901,midday,9
5031901,morning,7
5031902,evening,7
5031902,latenight,14
5031902,midday,11
5031902,morning,12
5032300,evening,13
5032300,latenight,14
5032300,midday,4
5032300,morning,5
