Census_Tracts,Time_Period,total
4079702,evening,6
4079702,latenight,13
4079702,midday,10
4079702,morning,7
4079900,evening,8
4079900,latenight,17
4079900,midday,8
4079900,morning,5
4080301,evening,9
4080301,latenight,12
4080301,midday,16
4080301,morning,9
4080302,evening,12
4080302,latenight,8
4080302,midday,12
4080302,morning,5
4080900,evening,43
4080900,latenight,13
4080900,midday,30
4080900,morning,10
4081400,evening,19
4081400,latenight,11
4081400,midday,9
4081400,morning,12
4081800,evening,10
4081800,latenight,15
4081800,midday,11
4081800,morning,9
4083700,evening,18
4083700,latenight,17
4083700,midday,24
4083700,morning,11
4083800,evening,14
4083800,latenight,9
4083800,midday,14
4083800,morning,5
4084000,evening,4
4084000,latenight,25
4084000,midday,18
4084000,morning,9
4084500,evening,19
4084500,latenight,10
4084500,midday,18
4084500,morning,4
4084601,evening,5
4084601,latenight,3
4084601,midday,6
4084601,morning,4
4084602,evening,12
4084602,latenight,4
4084602,midday,6
4084602,morning,5
4084900,evening,32
4084900,latenight,32
4084900,midday,28
4084900,morning,14
4085300,evening,34
4085300,latenight,22
4085300,midday,20
4085300,morning,11
4085500,evening,11
4085500,latenight,10
4085500,midday,7
4085500,morning,5
4085700,evening,11
4085700,latenight,12
4085700,midday,13
4085700,morning,6
4085900,evening,12
4085900,latenight,12
4085900,midday,10
4085900,morning,7
4086100,evening,7
4086100,latenight,2
4086100,midday,5
4086100,morning,4
4086300,evening,12
4086300,latenight,10
4086300,midday,11
4086300,morning,3
4086400,evening,11
4086400,latenight,5
4086400,midday,7
4086400,morning,4
4086500,evening,42
4086500,latenight,37
4086500,midday,26
4086500,morning,26
4086900,evening,38
4086900,latenight,39
4086900,midday,26
4086900,morning,21
4087100,evening,99
4087100,latenight,60
4087100,midday,71
4087100,morning,35
4088400,evening,26
4088400,latenight,33
4088400,midday,26
4088400,morning,21
4088901,evening,26
4088901,latenight,26
4088901,midday,17
4088901,morning,22
4089200,evening,20
4089200,latenight,32
4089200,midday,25
4089200,morning,19
4090700,evening,7
4090700,latenight,7
4090700,midday,6
4090700,morning,6
4091601,evening,6
4091601,latenight,3
4091601,midday,5
4091601,morning,6
4091900,evening,4
4091900,latenight,9
4091900,midday,10
4091900,morning,5
4092200,evening,4
4092200,latenight,1
4092200,midday,5
4092200,morning,1
4092500,evening,14
4092500,latenight,20
4092500,midday,7
4092500,morning,5
4092800,evening,5
4092800,latenight,3
4092800,midday,5
4092800,morning,5
4092900,evening,15
4092900,latenight,17
4092900,midday,16
4092900,morning,8
4093401,evening,1
4093401,latenight,0
4093401,midday,3
4093401,morning,0
4093402,evening,18
4093402,latenight,7
4093402,midday,14
4093402,morning,3
4093800,evening,26
4093800,latenight,20
4093800,midday,34
4093800,morning,11
4093900,evening,13
4093900,latenight,11
4093900,midday,13
4093900,morning,10
4094201,evening,21
4094201,latenight,16
4094201,midday,22
4094201,morning,16
4094202,evening,88
4094202,latenight,71
4094202,midday,100
4094202,morning,39
4094203,evening,30
4094203,latenight,14
4094203,midday,19
4094203,morning,10
4094500,evening,27
4094500,latenight,18
4094500,midday,27
4094500,morning,10
4094700,evening,2
4094700,latenight,7
4094700,midday,6
4094700,morning,7
4095400,evening,41
4095400,latenight,34
4095400,midday,61
4095400,morning,16
4096400,evening,49
4096400,latenight,40
4096400,midday,59
4096400,morning,21
4097202,evening,25
4097202,latenight,10
4097202,midday,6
4097202,morning,8
4097203,evening,70
4097203,latenight,73
4097203,midday,67
4097203,morning,45
4097204,evening,18
4097204,latenight,19
4097204,midday,21
4097204,morning,12
4097300,evening,6
4097300,latenight,2
4097300,midday,3
4097300,morning,4
4098100,evening,7
4098100,latenight,6
4098100,midday,5
4098100,morning,5
4098700,evening,14
4098700,latenight,4
4098700,midday,5
4098700,morning,4
4099100,evening,7
4099100,latenight,6
4099100,midday,11
4099100,morning,8
4099200,evening,33
4099200,latenight,20
4099200,midday,25
4099200,morning,11
4099701,evening,7
4099701,latenight,4
4099701,midday,6
4099701,morning,6
4099703,evening,5
4099703,latenight,4
4099703,midday,7
4099703,morning,10
4099704,evening,9
4099704,latenight,4
4099704,midday,4
4099704,morning,5
4099705,evening,3
4099705,latenight,5
4099705,midday,1
4099705,morning,5
4099801,evening,51
4099801,latenight,28
4099801,midday,57
4099801,morning,18
4099802,evening,35
4099802,latenight,21
4099802,midday,17
4099802,morning,16
4100801,evening,11
4100801,latenight,6
4100801,midday,14
4100801,morning,3
4100802,evening,76
4100802,latenight,54
4100802,midday,51
4100802,morning,31
4101001,evening,40
4101001,latenight,35
4101001,midday,21
4101001,morning,21
4101002,evening,22
4101002,latenight,13
4101002,midday,16
4101002,morning,6
4101700,evening,11
4101700,latenight,6
4101700,midday,8
4101700,morning,7
4102900,evening,9
4102900,latenight,7
4102900,midday,9
4102900,morning,4
4103201,evening,71
4103201,latenight,87
4103201,midday,58
4103201,morning,30
4103202,evening,60
4103202,latenight,52
4103202,midday,58
4103202,morning,28
4103300,evening,6
4103300,latenight,2
4103300,midday,4
4103300,morning,5
4103900,evening,15
4103900,latenight,10
4103900,midday,12
4103900,morning,10
4104700,evening,19
4104700,latenight,11
4104700,midday,13
4104700,morning,4
4105900,evening,3
4105900,latenight,4
4105900,midday,1
4105900,morning,2
4107201,evening,19
4107201,latenight,14
4107201,midday,6
4107201,morning,12
4108500,evening,9
4108500,latenight,7
4108500,midday,5
4108500,morning,4
4109300,evening,9
4109300,latenight,6
4109300,midday,8
4109300,morning,2
4109700,evening,1
4109700,latenight,3
4109700,midday,8
4109700,morning,2
4109900,evening,6
4109900,latenight,5
4109900,midday,12
4109900,morning,8
4111300,evening,6
4111300,latenight,5
4111300,midday,5
4111300,morning,3
4112300,evening,8
4112300,latenight,19
4112300,midday,5
4112300,morning,7
4112900,evening,6
4112900,latenight,5
4112900,midday,5
4112900,morning,6
4113300,evening,1
4113300,latenight,3
4113300,midday,5
4113300,morning,3
4113900,evening,3
4113900,latenight,1
4113900,midday,5
4113900,morning,4
4114100,evening,9
4114100,latenight,4
4114100,midday,8
4114100,morning,2
4114700,evening,3
4114700,latenight,0
4114700,midday,4
4114700,morning,1
4115100,evening,1
4115100,latenight,1
4115100,midday,0
4115100,morning,2
4115500,evening,3
4115500,latenight,10
4115500,midday,3
4115500,morning,3
4115700,evening,11
4115700,latenight,9
4115700,midday,11
4115700,morning,5
4115900,evening,15
4115900,latenight,6
4115900,midday,5
4115900,morning,7
4116100,evening,14
4116100,latenight,10
4116100,midday,11
4116100,morning,6
4116300,evening,11
4116300,latenight,14
4116300,midday,10
4116300,morning,8
4116700,evening,15
4116700,latenight,11
4116700,midday,6
4116700,morning,6
4117100,evening,12
4117100,latenight,17
4117100,midday,6
4117100,morning,3
4117500,evening,12
4117500,latenight,10
4117500,midday,6
4117500,morning,4
4118100,evening,3
4118100,latenight,5
4118100,midday,4
4118100,morning,3
4118500,evening,3
4118500,latenight,6
4118500,midday,7
4118500,morning,2
4118700,evening,5
4118700,latenight,2
4118700,midday,6
4118700,morning,1
4118900,evening,8
4118900,latenight,9
4118900,midday,4
4118900,morning,1
4119100,evening,7
4119100,latenight,6
4119100,midday,3
4119100,morning,3
4119300,evening,1
4119300,latenight,1
4119300,midday,5
4119300,morning,1
4119500,evening,0
4119500,latenight,3
4119500,midday,2
4119500,morning,0
4119900,evening,4
4119900,latenight,2
4119900,midday,1
4119900,morning,2
4120100,evening,6
4120100,latenight,3
4120100,midday,5
4120100,morning,1
4120300,evening,9
4120300,latenight,1
4120300,midday,3
4120300,morning,2
4120500,evening,12
4120500,latenight,8
4120500,midday,4
4120500,morning,2
4120700,evening,9
4120700,latenight,2
4120700,midday,10
4120700,morning,3
4121100,evening,3
4121100,latenight,2
4121100,midday,1
4121100,morning,0
4121500,evening,17
4121500,latenight,7
4121500,midday,8
4121500,morning,5
4122300,evening,5
4122300,latenight,2
4122300,midday,9
4122300,morning,5
4122701,evening,48
4122701,latenight,41
4122701,midday,36
4122701,morning,19
4122702,evening,52
4122702,latenight,34
4122702,midday,35
4122702,morning,20
4124100,evening,10
4124100,latenight,9
4124100,midday,12
4124100,morning,4
4124700,evening,5
4124700,latenight,12
4124700,midday,8
4124700,morning,2
4125700,evening,10
4125700,latenight,13
4125700,midday,10
4125700,morning,3
4126500,evening,2
4126500,latenight,2
4126500,midday,2
4126500,morning,0
4126700,evening,11
4126700,latenight,9
4126700,midday,17
4126700,morning,3
4127700,evening,11
4127700,latenight,16
4127700,midday,11
4127700,morning,3
4128300,evening,5
4128300,latenight,6
4128300,midday,3
4128300,morning,4
4129102,evening,10
4129102,latenight,6
4129102,midday,7
4129102,morning,3
4129103,evening,6
4129103,latenight,6
4129103,midday,7
4129103,morning,4
4129104,evening,12
4129104,latenight,6
4129104,midday,9
4129104,morning,4
4130100,evening,16
4130100,latenight,10
4130100,midday,25
4130100,morning,9
4133300,evening,10
4133300,latenight,9
4133300,midday,11
4133300,morning,5
4133900,evening,2
4133900,latenight,2
4133900,midday,0
4133900,morning,2
4134100,evening,12
4134100,latenight,17
4134100,midday,14
4134100,morning,6
4134700,evening,29
4134700,latenight,22
4134700,midday,25
4134700,morning,13
4136700,evening,9
4136700,latenight,4
4136700,midday,16
4136700,morning,7
4137700,evening,17
4137700,latenight,8
4137700,midday,14
4137700,morning,6
4138501,evening,9
4138501,latenight,5
4138501,midday,29
4138501,morning,5
4138502,evening,4
4138502,latenight,5
4138502,midday,2
4138502,morning,1
4139900,evening,7
4139900,latenight,1
4139900,midday,3
4139900,morning,5
4140300,evening,4
4140300,latenight,4
4140300,midday,6
4140300,morning,2
4140901,evening,3
4140901,latenight,2
4140901,midday,4
4140901,morning,1
4140902,evening,6
4140902,latenight,5
4140902,midday,8
4140902,morning,6
4141700,evening,12
4141700,latenight,6
4141700,midday,16
4141700,morning,8
4142900,evening,14
4142900,latenight,4
4142900,midday,8
4142900,morning,7
4143500,evening,4
4143500,latenight,3
4143500,midday,3
4143500,morning,5
4144100,evening,5
4144100,latenight,2
4144100,midday,7
4144100,morning,6
4144700,evening,11
4144700,latenight,4
4144700,midday,4
4144700,morning,2
4145101,evening,2
4145101,latenight,2
4145101,midday,2
4145101,morning,1
4145102,evening,5
4145102,latenight,2
4145102,midday,5
4145102,morning,1
4145900,evening,14
4145900,latenight,8
4145900,midday,0
4145900,morning,4
4146300,evening,8
4146300,latenight,6
4146300,midday,7
4146300,morning,2
4146700,evening,11
4146700,latenight,12
4146700,midday,10
4146700,morning,2
4147100,evening,10
4147100,latenight,19
4147100,midday,20
4147100,morning,12
4147900,evening,13
4147900,latenight,6
4147900,midday,10
4147900,morning,4
4148300,evening,11
4148300,latenight,9
4148300,midday,5
4148300,morning,5
4150701,evening,10
4150701,latenight,2
4150701,midday,6
4150701,morning,2
4150702,evening,9
4150702,latenight,6
4150702,midday,10
4150702,morning,8
4152901,evening,19
4152901,latenight,16
4152901,midday,19
4152901,morning,9
4152902,evening,15
4152902,latenight,9
4152902,midday,7
4152902,morning,6
4155101,evening,1
4155101,latenight,0
4155101,midday,3
4155101,morning,1
4155102,evening,29
4155102,latenight,16
4155102,midday,27
4155102,morning,6
4156700,evening,15
4156700,latenight,2
4156700,midday,8
4156700,morning,0
4157101,evening,30
4157101,latenight,17
4157101,midday,20
4157101,morning,9
4157102,evening,5
4157102,latenight,4
4157102,midday,6
4157102,morning,2
4157901,evening,15
4157901,latenight,8
4157901,midday,14
4157901,morning,3
4157902,evening,13
4157902,latenight,6
4157902,midday,12
4157902,morning,9
4157903,evening,3
4157903,latenight,8
4157903,midday,17
4157903,morning,3
4161700,evening,10
4161700,latenight,5
4161700,midday,13
4161700,morning,8
4162100,evening,20
4162100,latenight,15
4162100,midday,13
4162100,morning,6
5000300,evening,43
5000300,latenight,10
5000300,midday,26
5000300,morning,13
5000600,evening,15
5000600,latenight,9
5000600,midday,16
5000600,morning,11
5000700,evening,50
5000700,latenight,44
5000700,midday,52
5000700,morning,23
5000800,evening,17
5000800,latenight,7
5000800,midday,12
5000800,morning,4
5000900,evening,5
5000900,latenight,14
5000900,midday,11
5000900,morning,7
5001100,evening,27
5001100,latenight,22
5001100,midday,13
5001100,morning,19
5001700,evening,5
5001700,latenight,4
5001700,midday,6
5001700,morning,5
5001800,evening,0
5001800,latenight,0
5001800,midday,0
5001800,morning,1
5002001,evening,7
5002001,latenight,5
5002001,midday,5
5002001,morning,2
5002002,evening,7
5002002,latenight,9
5002002,midday,5
5002002,morning,1
5002100,evening,52
5002100,latenight,48
5002100,midday,40
5002100,morning,23
5002700,evening,13
5002700,latenight,12
5002700,midday,11
5002700,morning,7
5002900,evening,54
5002900,latenight,36
5002900,midday,33
5002900,morning,18
5003300,evening,13
5003300,latenight,9
5003300,midday,5
5003300,morning,6
5003600,evening,6
5003600,latenight,2
5003600,midday,1
5003600,morning,4
5003900,evening,5
5003900,latenight,0
5003900,midday,5
5003900,morning,4
5004000,evening,54
5004000,latenight,35
5004000,midday,38
5004000,morning,27
5004700,evening,4
5004700,latenight,5
5004700,midday,7
5004700,morning,11
5005000,evening,15
5005000,latenight,8
5005000,midday,6
5005000,morning,2
5005900,evening,3
5005900,latenight,5
5005900,midday,10
5005900,morning,3
5006400,evening,22
5006400,latenight,12
5006400,midday,20
5006400,morning,6
5006700,evening,10
5006700,latenight,15
5006700,midday,9
5006700,morning,11
5007000,evening,26
5007000,latenight,10
5007000,midday,17
5007000,morning,15
5007400,evening,12
5007400,latenight,7
5007400,midday,14
5007400,morning,5
5007500,evening,5
5007500,latenight,8
5007500,midday,7
5007500,morning,3
5007700,evening,12
5007700,latenight,6
5007700,midday,6
5007700,morning,6
5008100,evening,26
5008100,latenight,18
5008100,midday,11
5008100,morning,11
5009601,evening,9
5009601,latenight,8
5009601,midday,14
5009601,morning,3
5009602,evening,16
5009602,latenight,10
5009602,midday,5
5009602,morning,3
5009700,evening,18
5009700,latenight,15
5009700,midday,18
5009700,morning,4
5010500,evening,25
5010500,latenight,21
5010500,midday,18
5010500,morning,12
5011201,evening,11
5011201,latenight,6
5011201,midday,10
5011201,morning,1
5011202,evening,38
5011202,latenight,22
5011202,midday,32
5011202,morning,13
5011401,evening,11
5011401,latenight,7
5011401,midday,10
5011401,morning,2
5011402,evening,10
5011402,latenight,3
5011402,midday,6
5011402,morning,3
5012100,evening,8
5012100,latenight,2
5012100,midday,5
5012100,morning,3
5012200,evening,12
5012200,latenight,8
5012200,midday,13
5012200,morning,6
5012500,evening,7
5012500,latenight,4
5012500,midday,5
5012500,morning,4
5012804,evening,10
5012804,latenight,10
5012804,midday,14
5012804,morning,4
5012805,evening,6
5012805,latenight,3
5012805,midday,4
5012805,morning,0
5012806,evening,15
5012806,latenight,16
5012806,midday,12
5012806,morning,9
5013201,evening,0
5013201,latenight,2
5013201,midday,2
5013201,morning,0
5013203,evening,8
5013203,latenight,6
5013203,midday,17
5013203,morning,1
5013204,evening,8
5013204,latenight,4
5013204,midday,6
5013204,morning,5
5013301,evening,6
5013301,latenight,5
5013301,midday,4
5013301,morning,5
5013302,evening,53
5013302,latenight,30
5013302,midday,28
5013302,morning,20
5013400,evening,12
5013400,latenight,14
5013400,midday,6
5013400,morning,6
5013800,evening,14
5013800,latenight,5
5013800,midday,7
5013800,morning,4
5014100,evening,10
5014100,latenight,4
5014100,midday,5
5014100,morning,0
5014604,evening,15
5014604,latenight,11
5014604,midday,19
5014604,morning,8
5014605,evening,12
5014605,latenight,7
5014605,midday,4
5014605,morning,5
5014606,evening,9
5014606,latenight,6
5014606,midday,15
5014606,morning,4
5014607,evening,6
5014607,latenight,2
5014607,midday,8
5014607,morning,5
5014608,evening,7
5014608,latenight,6
5014608,midday,9
5014608,morning,1
5014700,evening,3
5014700,latenight,4
5014700,midday,6
5014700,morning,3
5015100,evening,9
5015100,latenight,7
5015100,midday,13
5015100,morning,4
5015400,evening,0
5015400,latenight,1
5015400,midday,0
5015400,morning,0
5015601,evening,17
5015601,latenight,12
5015601,midday,10
5015601,morning,7
5015602,evening,5
5015602,latenight,6
5015602,midday,3
5015602,morning,2
5015603,evening,6
5015603,latenight,4
5015603,midday,16
5015603,morning,4
5016901,evening,8
5016901,latenight,6
5016901,midday,3
5016901,morning,3
5017005,evening,6
5017005,latenight,4
5017005,midday,9
5017005,morning,1
5017007,evening,4
5017007,latenight,8
5017007,midday,8
5017007,morning,0
5017008,evening,10
5017008,latenight,4
5017008,midday,12
5017008,morning,0
5017009,evening,6
5017009,latenight,5
5017009,midday,6
5017009,morning,4
5017010,evening,13
5017010,latenight,5
5017010,midday,16
5017010,morning,6
5017011,evening,7
5017011,latenight,5
5017011,midday,10
5017011,morning,2
5017012,evening,13
5017012,latenight,8
5017012,midday,11
5017012,morning,6
5017300,evening,5
5017300,latenight,4
5017300,midday,5
5017300,morning,1
5017600,evening,3
5017600,latenight,5
5017600,midday,10
5017600,morning,4
5017700,evening,14
5017700,latenight,10
5017700,midday,13
5017700,morning,6
5018100,evening,12
5018100,latenight,10
5018100,midday,7
5018100,morning,4
5018701,evening,3
5018701,latenight,0
5018701,midday,1
5018701,morning,0
5018702,evening,10
5018702,latenight,4
5018702,midday,14
5018702,morning,5
5018901,evening,9
5018901,latenight,4
5018901,midday,8
5018901,morning,7
5018902,evening,2
5018902,latenight,8
5018902,midday,4
5018902,morning,3
5019700,evening,1
5019700,latenight,5
5019700,midday,3
5019700,morning,3
5019800,evening,15
5019800,latenight,4
5019800,midday,18
5019800,morning,11
5020100,evening,10
5020100,latenight,11
5020100,midday,8
5020100,morning,8
5020700,evening,47
5020700,latenight,49
5020700,midday,29
5020700,morning,24
5020801,evening,16
5020801,latenight,6
5020801,midday,16
5020801,morning,9
5020803,evening,11
5020803,latenight,3
5020803,midday,11
5020803,morning,4
5020804,evening,4
5020804,latenight,4
5020804,midday,13
5020804,morning,4
5021300,evening,14
5021300,latenight,36
5021300,midday,18
5021300,morning,11
5022300,evening,14
5022300,latenight,9
5022300,midday,7
5022300,morning,3
5022600,evening,16
5022600,latenight,10
5022600,midday,18
5022600,morning,11
5022800,evening,12
5022800,latenight,2
5022800,midday,11
5022800,morning,2
5023100,evening,23
5023100,latenight,20
5023100,midday,19
5023100,morning,7
5023900,evening,27
5023900,latenight,8
5023900,midday,14
5023900,morning,7
5024401,evening,5
5024401,latenight,14
5024401,midday,6
5024401,morning,6
5024402,evening,5
5024402,latenight,5
5024402,midday,8
5024402,morning,3
5024700,evening,16
5024700,latenight,11
5024700,midday,10
5024700,morning,7
5024800,evening,37
5024800,latenight,10
5024800,midday,32
5024800,morning,15
5025100,evening,11
5025100,latenight,8
5025100,midday,6
5025100,morning,3
5027301,evening,4
5027301,latenight,1
5027301,midday,6
5027301,morning,6
5027302,evening,4
5027302,latenight,3
5027302,midday,4
5027302,morning,2
5027702,evening,47
5027702,latenight,7
5027702,midday,42
5027702,morning,11
5027704,evening,7
5027704,latenight,2
5027704,midday,3
5027704,morning,6
5027705,evening,6
5027705,latenight,1
5027705,midday,2
5027705,morning,1
5027706,evening,17
5027706,latenight,4
5027706,midday,16
5027706,morning,5
5027900,evening,8
5027900,latenight,3
5027900,midday,3
5027900,morning,6
5029102,evening,14
5029102,latenight,14
5029102,midday,26
5029102,morning,8
5029103,evening,12
5029103,latenight,11
5029103,midday,9
5029103,morning,12
5029104,evening,23
5029104,latenight,9
5029104,midday,10
5029104,morning,5
5030301,evening,7
5030301,latenight,9
5030301,midday,4
5030301,morning,5
5030302,evening,41
5030302,latenight,24
5030302,midday,39
5030302,morning,15
5031901,evening,34
5031901,latenight,17
5031901,midday,19
5031901,morning,15
5031902,evening,19
5031902,latenight,20
5031902,midday,19
5031902,morning,14
5032300,evening,20
5032300,latenight,26
5032300,midday,14
5032300,morning,10
